DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
28Q117,All Grades,2011,General Ed,621,688,33,5.3%,171,27.5%,275,44.3%,142,22.9%,417,67.1%
28Q117,All Grades,2011,Special Ed,52,662,9,17.3%,29,55.8%,13,25%,1,1.9%,14,26.9%
28Q121,3,2006,General Ed,136,687,0,0%,12,8.8%,83,61%,41,30.1%,124,91.2%
28Q121,3,2006,Special Ed,8,660,0,0%,3,37.5%,4,50%,1,12.5%,5,62.5%
28Q121,3,2007,General Ed,129,697,0,0%,6,4.7%,75,58.1%,48,37.2%,123,95.3%
28Q121,3,2007,Special Ed,10,682,0,0%,0,0%,8,80%,2,20%,10,100%
28Q121,3,2008,General Ed,126,704,0,0%,5,4%,63,50%,58,46%,121,96%
28Q121,3,2008,Special Ed,17,686,0,0%,1,5.9%,13,76.5%,3,17.6%,16,94.1%
28Q121,3,2009,General Ed,113,713,1,0.9%,3,2.7%,58,51.3%,51,45.1%,109,96.5%
28Q121,3,2009,Special Ed,19,660,2,10.5%,3,15.8%,14,73.7%,0,0%,14,73.7%
28Q121,3,2010,General Ed,140,708,4,2.9%,18,12.9%,64,45.7%,54,38.6%,118,84.3%
28Q121,3,2010,Special Ed,21,683,1,4.8%,9,42.9%,10,47.6%,1,4.8%,11,52.4%
28Q121,3,2011,General Ed,107,696,3,2.8%,16,15%,63,58.9%,25,23.4%,88,82.2%
28Q121,3,2011,Special Ed,17,682,1,5.9%,9,52.9%,7,41.2%,0,0%,7,41.2%
28Q121,4,2006,General Ed,149,680,3,2%,19,12.8%,93,62.4%,34,22.8%,127,85.2%
28Q121,4,2006,Special Ed,15,654,4,26.7%,1,6.7%,9,60%,1,6.7%,10,66.7%
28Q121,4,2007,General Ed,120,695,1,0.8%,13,10.8%,60,50%,46,38.3%,106,88.3%
28Q121,4,2007,Special Ed,9,673,0,0%,3,33.3%,5,55.6%,1,11.1%,6,66.7%
28Q121,4,2008,General Ed,120,701,2,1.7%,4,3.3%,57,47.5%,57,47.5%,114,95%
28Q121,4,2008,Special Ed,10,676,0,0%,1,10%,9,90%,0,0%,9,90%
28Q121,4,2009,General Ed,124,711,1,0.8%,3,2.4%,55,44.4%,65,52.4%,120,96.8%
28Q121,4,2009,Special Ed,16,665,1,6.3%,4,25%,9,56.3%,2,12.5%,11,68.8%
28Q121,4,2010,General Ed,112,704,2,1.8%,11,9.8%,53,47.3%,46,41.1%,99,88.4%
28Q121,4,2010,Special Ed,17,665,2,11.8%,8,47.1%,7,41.2%,0,0%,7,41.2%
28Q121,4,2011,General Ed,134,705,1,0.7%,9,6.7%,66,49.3%,58,43.3%,124,92.5%
28Q121,4,2011,Special Ed,23,682,1,4.3%,7,30.4%,11,47.8%,4,17.4%,15,65.2%
28Q121,5,2006,General Ed,171,679,8,4.7%,12,7%,118,69%,33,19.3%,151,88.3%
28Q121,5,2006,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
28Q121,5,2007,General Ed,132,689,0,0%,11,8.3%,79,59.8%,42,31.8%,121,91.7%
28Q121,5,2007,Special Ed,13,667,0,0%,5,38.5%,6,46.2%,2,15.4%,8,61.5%
28Q121,5,2008,General Ed,118,696,0,0%,2,1.7%,74,62.7%,42,35.6%,116,98.3%
28Q121,5,2008,Special Ed,9,679,0,0%,1,11.1%,6,66.7%,2,22.2%,8,88.9%
28Q121,5,2009,General Ed,118,703,0,0%,2,1.7%,50,42.4%,66,55.9%,116,98.3%
28Q121,5,2009,Special Ed,9,695,0,0%,0,0%,6,66.7%,3,33.3%,9,100%
28Q121,5,2010,General Ed,124,706,3,2.4%,8,6.5%,51,41.1%,62,50%,113,91.1%
28Q121,5,2010,Special Ed,16,684,0,0%,5,31.3%,10,62.5%,1,6.3%,11,68.8%
28Q121,5,2011,General Ed,120,695,2,1.7%,19,15.8%,62,51.7%,37,30.8%,99,82.5%
28Q121,5,2011,Special Ed,19,678,0,0%,7,36.8%,12,63.2%,0,0%,12,63.2%
28Q121,6,2006,General Ed,163,673,3,1.8%,28,17.2%,97,59.5%,35,21.5%,132,81%
28Q121,6,2006,Special Ed,9,629,3,33.3%,4,44.4%,1,11.1%,1,11.1%,2,22.2%
28Q121,6,2007,General Ed,154,696,1,0.6%,6,3.9%,82,53.2%,65,42.2%,147,95.5%
28Q121,6,2007,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
28Q121,6,2008,General Ed,116,698,1,0.9%,2,1.7%,58,50%,55,47.4%,113,97.4%
28Q121,6,2008,Special Ed,11,678,0,0%,1,9.1%,8,72.7%,2,18.2%,10,90.9%
28Q121,6,2009,General Ed,116,708,0,0%,2,1.7%,38,32.8%,76,65.5%,114,98.3%
28Q121,6,2009,Special Ed,6,688,0,0%,0,0%,4,66.7%,2,33.3%,6,100%
28Q121,6,2010,General Ed,125,703,3,2.4%,13,10.4%,36,28.8%,73,58.4%,109,87.2%
28Q121,6,2010,Special Ed,8,687,0,0%,1,12.5%,5,62.5%,2,25%,7,87.5%
28Q121,6,2011,General Ed,123,706,1,0.8%,12,9.8%,42,34.1%,68,55.3%,110,89.4%
28Q121,6,2011,Special Ed,13,693,0,0%,1,7.7%,8,61.5%,4,30.8%,12,92.3%
28Q121,All Grades,2006,General Ed,619,,14,2.3%,71,11.5%,391,63.2%,143,23.1%,534,86.3%
28Q121,All Grades,2006,Special Ed,35,,8,22.9%,8,22.9%,16,45.7%,3,8.6%,19,54.3%
28Q121,All Grades,2007,General Ed,535,,2,0.4%,36,6.7%,296,55.3%,201,37.6%,497,92.9%
28Q121,All Grades,2007,Special Ed,37,,0,0%,10,27%,21,56.8%,6,16.2%,27,73%
28Q121,All Grades,2008,General Ed,480,,3,0.6%,13,2.7%,252,52.5%,212,44.2%,464,96.7%
28Q121,All Grades,2008,Special Ed,47,,0,0%,4,8.5%,36,76.6%,7,14.9%,43,91.5%
28Q121,All Grades,2009,General Ed,471,,2,0.4%,10,2.1%,201,42.7%,258,54.8%,459,97.5%
28Q121,All Grades,2009,Special Ed,50,,3,6%,7,14%,33,66%,7,14%,40,80%
28Q121,All Grades,2010,General Ed,501,,12,2.4%,50,10%,204,40.7%,235,46.9%,439,87.6%
28Q121,All Grades,2010,Special Ed,62,,3,4.8%,23,37.1%,32,51.6%,4,6.5%,36,58.1%
28Q121,All Grades,2011,General Ed,484,701,7,1.4%,56,11.6%,233,48.1%,188,38.8%,421,87%
28Q121,All Grades,2011,Special Ed,72,683,2,2.8%,24,33.3%,38,52.8%,8,11.1%,46,63.9%
28Q139,3,2006,General Ed,119,703,0,0%,4,3.4%,57,47.9%,58,48.7%,115,96.6%
28Q139,3,2006,Special Ed,14,668,1,7.1%,3,21.4%,7,50%,3,21.4%,10,71.4%
28Q139,3,2007,General Ed,91,701,1,1.1%,0,0%,49,53.8%,41,45.1%,90,98.9%
28Q139,3,2007,Special Ed,7,661,2,28.6%,1,14.3%,3,42.9%,1,14.3%,4,57.1%
28Q139,3,2008,General Ed,97,703,0,0%,0,0%,56,57.7%,41,42.3%,97,100%
28Q139,3,2008,Special Ed,8,667,1,12.5%,0,0%,7,87.5%,0,0%,7,87.5%
28Q139,3,2009,General Ed,91,709,0,0%,0,0%,47,51.6%,44,48.4%,91,100%
28Q139,3,2009,Special Ed,10,677,1,10%,1,10%,4,40%,4,40%,8,80%
28Q139,3,2010,General Ed,124,702,3,2.4%,35,28.2%,45,36.3%,41,33.1%,86,69.4%
28Q139,3,2010,Special Ed,10,689,3,30%,4,40%,1,10%,2,20%,3,30%
28Q139,3,2011,General Ed,123,695,2,1.6%,24,19.5%,72,58.5%,25,20.3%,97,78.9%
28Q139,3,2011,Special Ed,12,660,5,41.7%,4,33.3%,3,25%,0,0%,3,25%
28Q139,4,2006,General Ed,100,697,1,1%,7,7%,46,46%,46,46%,92,92%
28Q139,4,2006,Special Ed,19,655,3,15.8%,4,21.1%,9,47.4%,3,15.8%,12,63.2%
28Q139,4,2007,General Ed,117,702,0,0%,5,4.3%,62,53%,50,42.7%,112,95.7%
28Q139,4,2007,Special Ed,12,664,2,16.7%,3,25%,5,41.7%,2,16.7%,7,58.3%
28Q139,4,2008,General Ed,91,701,1,1.1%,1,1.1%,40,44%,49,53.8%,89,97.8%
28Q139,4,2008,Special Ed,11,653,3,27.3%,2,18.2%,5,45.5%,1,9.1%,6,54.5%
28Q139,4,2009,General Ed,99,718,0,0%,0,0%,33,33.3%,66,66.7%,99,100%
28Q139,4,2009,Special Ed,8,703,0,0%,1,12.5%,3,37.5%,4,50%,7,87.5%
28Q139,4,2010,General Ed,101,708,1,1%,11,10.9%,42,41.6%,47,46.5%,89,88.1%
28Q139,4,2010,Special Ed,10,667,3,30%,2,20%,3,30%,2,20%,5,50%
28Q139,4,2011,General Ed,124,705,2,1.6%,16,12.9%,52,41.9%,54,43.5%,106,85.5%
28Q139,4,2011,Special Ed,10,667,1,10%,5,50%,2,20%,2,20%,4,40%
28Q139,5,2006,General Ed,97,694,0,0%,4,4.1%,57,58.8%,36,37.1%,93,95.9%
28Q139,5,2006,Special Ed,17,634,7,41.2%,5,29.4%,4,23.5%,1,5.9%,5,29.4%
28Q139,5,2007,General Ed,97,698,0,0%,7,7.2%,45,46.4%,45,46.4%,90,92.8%
28Q139,5,2007,Special Ed,13,667,2,15.4%,4,30.8%,3,23.1%,4,30.8%,7,53.8%
28Q139,5,2008,General Ed,116,702,2,1.7%,4,3.4%,52,44.8%,58,50%,110,94.8%
28Q139,5,2008,Special Ed,12,658,2,16.7%,1,8.3%,9,75%,0,0%,9,75%
28Q139,5,2009,General Ed,94,708,0,0%,2,2.1%,33,35.1%,59,62.8%,92,97.9%
28Q139,5,2009,Special Ed,12,652,4,33.3%,1,8.3%,4,33.3%,3,25%,7,58.3%
28Q139,5,2010,General Ed,102,704,2,2%,16,15.7%,40,39.2%,44,43.1%,84,82.4%
28Q139,5,2010,Special Ed,8,687,1,12.5%,3,37.5%,1,12.5%,3,37.5%,4,50%
28Q139,5,2011,General Ed,97,708,1,1%,5,5.2%,42,43.3%,49,50.5%,91,93.8%
28Q139,5,2011,Special Ed,9,662,4,44.4%,1,11.1%,2,22.2%,2,22.2%,4,44.4%
28Q139,6,2006,General Ed,102,684,2,2%,7,6.9%,64,62.7%,29,28.4%,93,91.2%
28Q139,6,2006,Special Ed,15,626,5,33.3%,4,26.7%,5,33.3%,1,6.7%,6,40%
28Q139,6,2007,General Ed,95,695,1,1.1%,5,5.3%,59,62.1%,30,31.6%,89,93.7%
28Q139,6,2007,Special Ed,13,651,2,15.4%,2,15.4%,9,69.2%,0,0%,9,69.2%
28Q139,6,2008,General Ed,90,701,0,0%,2,2.2%,40,44.4%,48,53.3%,88,97.8%
28Q139,6,2008,Special Ed,13,643,3,23.1%,3,23.1%,5,38.5%,2,15.4%,7,53.8%
28Q139,6,2009,General Ed,111,703,0,0%,1,0.9%,51,45.9%,59,53.2%,110,99.1%
28Q139,6,2009,Special Ed,13,659,2,15.4%,3,23.1%,6,46.2%,2,15.4%,8,61.5%
28Q139,6,2010,General Ed,81,693,1,1.2%,14,17.3%,39,48.1%,27,33.3%,66,81.5%
28Q139,6,2010,Special Ed,8,630,3,37.5%,2,25%,3,37.5%,0,0%,3,37.5%
28Q139,6,2011,General Ed,84,695,1,1.2%,17,20.2%,28,33.3%,38,45.2%,66,78.6%
28Q139,6,2011,Special Ed,8,670,1,12.5%,4,50%,2,25%,1,12.5%,3,37.5%
28Q139,All Grades,2006,General Ed,418,,3,0.7%,22,5.3%,224,53.6%,169,40.4%,393,94%
28Q139,All Grades,2006,Special Ed,65,,16,24.6%,16,24.6%,25,38.5%,8,12.3%,33,50.8%
28Q139,All Grades,2007,General Ed,400,,2,0.5%,17,4.3%,215,53.8%,166,41.5%,381,95.3%
28Q139,All Grades,2007,Special Ed,45,,8,17.8%,10,22.2%,20,44.4%,7,15.6%,27,60%
28Q139,All Grades,2008,General Ed,394,,3,0.8%,7,1.8%,188,47.7%,196,49.7%,384,97.5%
28Q139,All Grades,2008,Special Ed,44,,9,20.5%,6,13.6%,26,59.1%,3,6.8%,29,65.9%
28Q139,All Grades,2009,General Ed,395,,0,0%,3,0.8%,164,41.5%,228,57.7%,392,99.2%
28Q139,All Grades,2009,Special Ed,43,,7,16.3%,6,14%,17,39.5%,13,30.2%,30,69.8%
28Q139,All Grades,2010,General Ed,408,,7,1.7%,76,18.6%,166,40.7%,159,39%,325,79.7%
28Q139,All Grades,2010,Special Ed,36,,10,27.8%,11,30.6%,8,22.2%,7,19.4%,15,41.7%
28Q139,All Grades,2011,General Ed,428,701,6,1.4%,62,14.5%,194,45.3%,166,38.8%,360,84.1%
28Q139,All Grades,2011,Special Ed,39,664,11,28.2%,14,35.9%,9,23.1%,5,12.8%,14,35.9%
28Q140,3,2006,General Ed,92,668,5,5.4%,22,23.9%,50,54.3%,15,16.3%,65,70.7%
28Q140,3,2006,Special Ed,14,642,3,21.4%,6,42.9%,5,35.7%,0,0%,5,35.7%
28Q140,3,2007,General Ed,75,672,1,1.3%,15,20%,45,60%,14,18.7%,59,78.7%
28Q140,3,2007,Special Ed,24,638,7,29.2%,11,45.8%,6,25%,0,0%,6,25%
28Q140,3,2008,General Ed,83,673,2,2.4%,15,18.1%,52,62.7%,14,16.9%,66,79.5%
28Q140,3,2008,Special Ed,19,644,2,10.5%,9,47.4%,8,42.1%,0,0%,8,42.1%
28Q140,3,2009,General Ed,108,676,3,2.8%,9,8.3%,84,77.8%,12,11.1%,96,88.9%
28Q140,3,2009,Special Ed,13,671,0,0%,2,15.4%,10,76.9%,1,7.7%,11,84.6%
28Q140,3,2010,General Ed,96,683,11,11.5%,52,54.2%,20,20.8%,13,13.5%,33,34.4%
28Q140,3,2010,Special Ed,19,669,4,21.1%,13,68.4%,2,10.5%,0,0%,2,10.5%
28Q140,3,2011,General Ed,86,681,10,11.6%,37,43%,36,41.9%,3,3.5%,39,45.3%
28Q140,3,2011,Special Ed,21,670,4,19%,16,76.2%,1,4.8%,0,0%,1,4.8%
28Q140,4,2006,General Ed,75,661,7,9.3%,29,38.7%,30,40%,9,12%,39,52%
28Q140,4,2006,Special Ed,18,647,1,5.6%,11,61.1%,5,27.8%,1,5.6%,6,33.3%
28Q140,4,2007,General Ed,93,670,7,7.5%,15,16.1%,56,60.2%,15,16.1%,71,76.3%
28Q140,4,2007,Special Ed,15,635,4,26.7%,4,26.7%,7,46.7%,0,0%,7,46.7%
28Q140,4,2008,General Ed,70,679,1,1.4%,10,14.3%,46,65.7%,13,18.6%,59,84.3%
28Q140,4,2008,Special Ed,27,638,10,37%,4,14.8%,13,48.1%,0,0%,13,48.1%
28Q140,4,2009,General Ed,77,673,6,7.8%,19,24.7%,37,48.1%,15,19.5%,52,67.5%
28Q140,4,2009,Special Ed,19,648,2,10.5%,6,31.6%,11,57.9%,0,0%,11,57.9%
28Q140,4,2010,General Ed,98,676,2,2%,49,50%,35,35.7%,12,12.2%,47,48%
28Q140,4,2010,Special Ed,17,653,5,29.4%,9,52.9%,2,11.8%,1,5.9%,3,17.6%
28Q140,4,2011,General Ed,94,674,4,4.3%,50,53.2%,31,33%,9,9.6%,40,42.6%
28Q140,4,2011,Special Ed,16,649,3,18.8%,10,62.5%,3,18.8%,0,0%,3,18.8%
28Q140,5,2006,General Ed,109,659,12,11%,28,25.7%,56,51.4%,13,11.9%,69,63.3%
28Q140,5,2006,Special Ed,21,630,5,23.8%,11,52.4%,5,23.8%,0,0%,5,23.8%
28Q140,5,2007,General Ed,72,669,4,5.6%,20,27.8%,32,44.4%,16,22.2%,48,66.7%
28Q140,5,2007,Special Ed,17,649,0,0%,9,52.9%,8,47.1%,0,0%,8,47.1%
28Q140,5,2008,General Ed,92,677,0,0%,10,10.9%,65,70.7%,17,18.5%,82,89.1%
28Q140,5,2008,Special Ed,14,666,0,0%,4,28.6%,9,64.3%,1,7.1%,10,71.4%
28Q140,5,2009,General Ed,74,678,2,2.7%,7,9.5%,50,67.6%,15,20.3%,65,87.8%
28Q140,5,2009,Special Ed,32,650,6,18.8%,6,18.8%,20,62.5%,0,0%,20,62.5%
28Q140,5,2010,General Ed,72,672,4,5.6%,37,51.4%,22,30.6%,9,12.5%,31,43.1%
28Q140,5,2010,Special Ed,21,652,3,14.3%,16,76.2%,2,9.5%,0,0%,2,9.5%
28Q140,5,2011,General Ed,98,676,7,7.1%,42,42.9%,41,41.8%,8,8.2%,49,50%
28Q140,5,2011,Special Ed,19,652,7,36.8%,9,47.4%,3,15.8%,0,0%,3,15.8%
28Q140,6,2006,General Ed,86,656,6,7%,29,33.7%,42,48.8%,9,10.5%,51,59.3%
28Q140,6,2006,Special Ed,13,628,4,30.8%,6,46.2%,3,23.1%,0,0%,3,23.1%
28Q140,6,2007,General Ed,82,671,3,3.7%,20,24.4%,42,51.2%,17,20.7%,59,72%
28Q140,6,2007,Special Ed,16,637,2,12.5%,9,56.3%,5,31.3%,0,0%,5,31.3%
28Q140,6,2008,General Ed,50,679,0,0%,8,16%,28,56%,14,28%,42,84%
28Q140,6,2008,Special Ed,14,653,0,0%,7,50%,7,50%,0,0%,7,50%
28Q140,6,2009,General Ed,81,673,2,2.5%,25,30.9%,36,44.4%,18,22.2%,54,66.7%
28Q140,6,2009,Special Ed,6,658,1,16.7%,1,16.7%,4,66.7%,0,0%,4,66.7%
28Q140,6,2010,General Ed,65,670,8,12.3%,29,44.6%,20,30.8%,8,12.3%,28,43.1%
28Q140,6,2010,Special Ed,23,651,4,17.4%,16,69.6%,3,13%,0,0%,3,13%
28Q140,6,2011,General Ed,55,678,2,3.6%,20,36.4%,24,43.6%,9,16.4%,33,60%
28Q140,6,2011,Special Ed,19,668,1,5.3%,9,47.4%,9,47.4%,0,0%,9,47.4%
28Q140,All Grades,2006,General Ed,362,,30,8.3%,108,29.8%,178,49.2%,46,12.7%,224,61.9%
28Q140,All Grades,2006,Special Ed,66,,13,19.7%,34,51.5%,18,27.3%,1,1.5%,19,28.8%
28Q140,All Grades,2007,General Ed,322,,15,4.7%,70,21.7%,175,54.3%,62,19.3%,237,73.6%
28Q140,All Grades,2007,Special Ed,72,,13,18.1%,33,45.8%,26,36.1%,0,0%,26,36.1%
28Q140,All Grades,2008,General Ed,295,,3,1%,43,14.6%,191,64.7%,58,19.7%,249,84.4%
28Q140,All Grades,2008,Special Ed,74,,12,16.2%,24,32.4%,37,50%,1,1.4%,38,51.4%
28Q140,All Grades,2009,General Ed,340,,13,3.8%,60,17.6%,207,60.9%,60,17.6%,267,78.5%
28Q140,All Grades,2009,Special Ed,70,,9,12.9%,15,21.4%,45,64.3%,1,1.4%,46,65.7%
28Q140,All Grades,2010,General Ed,331,,25,7.6%,167,50.5%,97,29.3%,42,12.7%,139,42%
28Q140,All Grades,2010,Special Ed,80,,16,20%,54,67.5%,9,11.3%,1,1.3%,10,12.5%
28Q140,All Grades,2011,General Ed,333,677,23,6.9%,149,44.7%,132,39.6%,29,8.7%,161,48.3%
28Q140,All Grades,2011,Special Ed,75,660,15,20%,44,58.7%,16,21.3%,0,0%,16,21.3%
28Q144,3,2006,General Ed,60,708,0,0%,1,1.7%,24,40%,35,58.3%,59,98.3%
28Q144,3,2006,Special Ed,25,650,6,24%,5,20%,13,52%,1,4%,14,56%
28Q144,3,2007,General Ed,89,703,1,1.1%,1,1.1%,45,50.6%,42,47.2%,87,97.8%
28Q144,3,2007,Special Ed,17,673,0,0%,4,23.5%,11,64.7%,2,11.8%,13,76.5%
28Q144,3,2008,General Ed,73,711,0,0%,0,0%,33,45.2%,40,54.8%,73,100%
28Q144,3,2008,Special Ed,9,687,0,0%,0,0%,7,77.8%,2,22.2%,9,100%
28Q144,3,2009,General Ed,71,709,0,0%,0,0%,42,59.2%,29,40.8%,71,100%
28Q144,3,2009,Special Ed,15,673,1,6.7%,1,6.7%,13,86.7%,0,0%,13,86.7%
28Q144,3,2010,General Ed,87,707,1,1.1%,18,20.7%,31,35.6%,37,42.5%,68,78.2%
28Q144,3,2010,Special Ed,22,667,8,36.4%,11,50%,3,13.6%,0,0%,3,13.6%
28Q144,3,2011,General Ed,76,704,1,1.3%,11,14.5%,31,40.8%,33,43.4%,64,84.2%
28Q144,3,2011,Special Ed,18,668,3,16.7%,8,44.4%,7,38.9%,0,0%,7,38.9%
28Q144,4,2006,General Ed,73,711,0,0%,0,0%,30,41.1%,43,58.9%,73,100%
28Q144,4,2006,Special Ed,15,647,5,33.3%,4,26.7%,5,33.3%,1,6.7%,6,40%
28Q144,4,2007,General Ed,54,707,0,0%,4,7.4%,25,46.3%,25,46.3%,50,92.6%
28Q144,4,2007,Special Ed,21,638,6,28.6%,8,38.1%,6,28.6%,1,4.8%,7,33.3%
28Q144,4,2008,General Ed,88,708,0,0%,3,3.4%,37,42%,48,54.5%,85,96.6%
28Q144,4,2008,Special Ed,22,661,3,13.6%,4,18.2%,14,63.6%,1,4.5%,15,68.2%
28Q144,4,2009,General Ed,73,716,1,1.4%,0,0%,24,32.9%,48,65.8%,72,98.6%
28Q144,4,2009,Special Ed,9,671,0,0%,4,44.4%,4,44.4%,1,11.1%,5,55.6%
28Q144,4,2010,General Ed,74,714,1,1.4%,8,10.8%,22,29.7%,43,58.1%,65,87.8%
28Q144,4,2010,Special Ed,17,671,3,17.6%,5,29.4%,7,41.2%,2,11.8%,9,52.9%
28Q144,4,2011,General Ed,85,716,0,0%,6,7.1%,26,30.6%,53,62.4%,79,92.9%
28Q144,4,2011,Special Ed,24,661,6,25%,10,41.7%,7,29.2%,1,4.2%,8,33.3%
28Q144,5,2006,General Ed,79,710,1,1.3%,2,2.5%,27,34.2%,49,62%,76,96.2%
28Q144,5,2006,Special Ed,14,660,3,21.4%,0,0%,10,71.4%,1,7.1%,11,78.6%
28Q144,5,2007,General Ed,77,710,0,0%,1,1.3%,35,45.5%,41,53.2%,76,98.7%
28Q144,5,2007,Special Ed,14,640,5,35.7%,4,28.6%,4,28.6%,1,7.1%,5,35.7%
28Q144,5,2008,General Ed,52,705,0,0%,1,1.9%,22,42.3%,29,55.8%,51,98.1%
28Q144,5,2008,Special Ed,18,640,4,22.2%,6,33.3%,7,38.9%,1,5.6%,8,44.4%
28Q144,5,2009,General Ed,88,710,0,0%,0,0%,35,39.8%,53,60.2%,88,100%
28Q144,5,2009,Special Ed,20,656,1,5%,5,25%,13,65%,1,5%,14,70%
28Q144,5,2010,General Ed,72,715,0,0%,3,4.2%,23,31.9%,46,63.9%,69,95.8%
28Q144,5,2010,Special Ed,8,662,2,25%,4,50%,1,12.5%,1,12.5%,2,25%
28Q144,5,2011,General Ed,73,709,0,0%,7,9.6%,28,38.4%,38,52.1%,66,90.4%
28Q144,5,2011,Special Ed,15,667,3,20%,4,26.7%,7,46.7%,1,6.7%,8,53.3%
28Q144,6,2006,General Ed,88,701,0,0%,4,4.5%,43,48.9%,41,46.6%,84,95.5%
28Q144,6,2006,Special Ed,15,621,4,26.7%,10,66.7%,1,6.7%,0,0%,1,6.7%
28Q144,6,2007,General Ed,80,700,0,0%,4,5%,39,48.8%,37,46.3%,76,95%
28Q144,6,2007,Special Ed,11,639,3,27.3%,3,27.3%,5,45.5%,0,0%,5,45.5%
28Q144,6,2008,General Ed,82,702,0,0%,2,2.4%,40,48.8%,40,48.8%,80,97.6%
28Q144,6,2008,Special Ed,14,613,6,42.9%,4,28.6%,4,28.6%,0,0%,4,28.6%
28Q144,6,2009,General Ed,57,708,0,0%,1,1.8%,23,40.4%,33,57.9%,56,98.2%
28Q144,6,2009,Special Ed,15,642,4,26.7%,5,33.3%,4,26.7%,2,13.3%,6,40%
28Q144,6,2010,General Ed,66,706,0,0%,4,6.1%,22,33.3%,40,60.6%,62,93.9%
28Q144,6,2010,Special Ed,16,656,3,18.8%,8,50%,4,25%,1,6.3%,5,31.3%
28Q144,6,2011,General Ed,20,698,1,5%,4,20%,4,20%,11,55%,15,75%
28Q144,6,2011,Special Ed,6,654,3,50%,2,33.3%,1,16.7%,0,0%,1,16.7%
28Q144,All Grades,2006,General Ed,300,,1,0.3%,7,2.3%,124,41.3%,168,56%,292,97.3%
28Q144,All Grades,2006,Special Ed,69,,18,26.1%,19,27.5%,29,42%,3,4.3%,32,46.4%
28Q144,All Grades,2007,General Ed,300,,1,0.3%,10,3.3%,144,48%,145,48.3%,289,96.3%
28Q144,All Grades,2007,Special Ed,63,,14,22.2%,19,30.2%,26,41.3%,4,6.3%,30,47.6%
28Q144,All Grades,2008,General Ed,295,,0,0%,6,2%,132,44.7%,157,53.2%,289,98%
28Q144,All Grades,2008,Special Ed,63,,13,20.6%,14,22.2%,32,50.8%,4,6.3%,36,57.1%
28Q144,All Grades,2009,General Ed,289,,1,0.3%,1,0.3%,124,42.9%,163,56.4%,287,99.3%
28Q144,All Grades,2009,Special Ed,59,,6,10.2%,15,25.4%,34,57.6%,4,6.8%,38,64.4%
28Q144,All Grades,2010,General Ed,299,,2,0.7%,33,11%,98,32.8%,166,55.5%,264,88.3%
28Q144,All Grades,2010,Special Ed,63,,16,25.4%,28,44.4%,15,23.8%,4,6.3%,19,30.2%
28Q144,All Grades,2011,General Ed,254,709,2,0.8%,28,11%,89,35%,135,53.1%,224,88.2%
28Q144,All Grades,2011,Special Ed,63,664,15,23.8%,24,38.1%,22,34.9%,2,3.2%,24,38.1%
28Q157,6,2006,General Ed,247,687,10,4%,23,9.3%,119,48.2%,95,38.5%,214,86.6%
28Q157,6,2006,Special Ed,41,611,20,48.8%,14,34.1%,6,14.6%,1,2.4%,7,17.1%
28Q157,6,2007,General Ed,251,692,8,3.2%,21,8.4%,128,51%,94,37.5%,222,88.4%
28Q157,6,2007,Special Ed,51,640,11,21.6%,18,35.3%,19,37.3%,3,5.9%,22,43.1%
28Q157,6,2008,General Ed,212,698,2,0.9%,10,4.7%,95,44.8%,105,49.5%,200,94.3%
28Q157,6,2008,Special Ed,37,657,2,5.4%,13,35.1%,20,54.1%,2,5.4%,22,59.5%
28Q157,6,2009,General Ed,256,697,1,0.4%,16,6.3%,129,50.4%,110,43%,239,93.4%
28Q157,6,2009,Special Ed,50,651,5,10%,16,32%,28,56%,1,2%,29,58%
28Q157,6,2010,General Ed,266,698,12,4.5%,45,16.9%,77,28.9%,132,49.6%,209,78.6%
28Q157,6,2010,Special Ed,52,661,7,13.5%,28,53.8%,15,28.8%,2,3.8%,17,32.7%
28Q157,6,2011,General Ed,257,700,13,5.1%,37,14.4%,77,30%,130,50.6%,207,80.5%
28Q157,6,2011,Special Ed,52,659,14,26.9%,16,30.8%,19,36.5%,3,5.8%,22,42.3%
28Q157,7,2006,General Ed,284,668,10,3.5%,62,21.8%,154,54.2%,58,20.4%,212,74.6%
28Q157,7,2006,Special Ed,57,603,24,42.1%,20,35.1%,12,21.1%,1,1.8%,13,22.8%
28Q157,7,2007,General Ed,252,682,12,4.8%,30,11.9%,116,46%,94,37.3%,210,83.3%
28Q157,7,2007,Special Ed,35,634,6,17.1%,15,42.9%,14,40%,0,0%,14,40%
28Q157,7,2008,General Ed,252,685,5,2%,25,9.9%,122,48.4%,100,39.7%,222,88.1%
28Q157,7,2008,Special Ed,58,643,11,19%,13,22.4%,31,53.4%,3,5.2%,34,58.6%
28Q157,7,2009,General Ed,215,693,0,0%,10,4.7%,111,51.6%,94,43.7%,205,95.3%
28Q157,7,2009,Special Ed,52,658,3,5.8%,12,23.1%,32,61.5%,5,9.6%,37,71.2%
28Q157,7,2010,General Ed,266,691,7,2.6%,52,19.5%,84,31.6%,123,46.2%,207,77.8%
28Q157,7,2010,Special Ed,48,648,12,25%,27,56.3%,8,16.7%,1,2.1%,9,18.8%
