Trade Code,Trade Description,Vendor Name,Address,City,State,Zip,Phone,Fax,Contact Person,MBE,WBE,LBE,>1M,Prequalified Date
32030,ENGINEERING - CIVIL/STRUCTURAL,"AKRF ENGINEERING, P.C.",440 Park Avenue South,NEW YORK,NY,10016,646-388-9701,212-779-9721,Edythe Scott,N,N,N,Y,05/17/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,ANASTOS ENGINEERING ASSOCIATES,240 WEST 35TH STREET,NEW YORK,NY,10001,212-714-0993,212-714-0997,CHRIS ANASTOS,N,N,N,Y,10/21/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,AXIS DESIGN GROUP INTERNATIONAL LLC,744  BROAD ST,NEWARK,NJ,07102,973-242-2626,973-242-2676,Narendra Shah,Y,N,N,Y,08/25/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"CAMERON ENGINEERING & ASSOCS, LLP",100 Sunnyside Blvd.,Woodbury,NY,11797,516-827-4900,516-827-4920,JOSEPH R. AMATO,N,N,N,Y,05/17/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"Consulting Engineers Collaborative, Inc.","730 Boulevard, Suite 10A",Kenilworth,NJ,07033,908-298-1600,908-298-0702,Rajnkant Doshi,N,N,N,Y,12/13/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"Dewberry Engineers, Inc.",15 EAST 26th Street,NEW YORK,NY,10010,212-685-0900,212-685-2340,Theodore St. Germa,N,N,N,Y,02/28/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"DUNNE & MARKIS, CONSULTING STRUC.",6014 DELAFIELD AVENUE,RIVERDALE,NY,10471,718-884-4647,718-884-4586,KATHLEEN A. DUNNE,N,Y,N,Y,09/08/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"FELD, KAMINETZKY & COHEN, P.C.",500 N. Broadway,Jericho,NY,11753,516-433-0110,516-433-0123,Martin J. Fradua,N,N,N,Y,01/19/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,FOIT-ALBERT ASSOCIATES ARCHITECTURE ENGNRING SURVEY PC,215 West 94th Street,New York,NY,10025,716-856-3933,212-222-2606,Beverly FoitAlbert,N,Y,N,Y,04/16/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"GANDHI ENGINEERING, INC.",111 JOHN STREET,NEW YORK,NY,10038,212-349-2900,212-285-0205,KIRTI GANDHI,N,N,N,Y,02/20/2016
32030,ENGINEERING - CIVIL/STRUCTURAL,"GIBBONS, ESPOSITO & BOYCE ENGINEERS, PC",50 CHARLES LINDBERGH BLVD,UNIONDALE,NY,11553,516-222-4522,516-222-4572,Joseph Celentano,N,N,N,Y,06/20/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"GILSANZ MURRAY STEFICEK, LLP.",129 West 27th Street,NEW YORK,NY,10001,212-254-0030,212-477-5978,Victoria Arbitrio,N,N,N,Y,02/03/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"HAIDER ENGINEERING, P.C.",755 Merrick Road,Baldwin,NY,11510,516-378-2278,516-378-4147,"SYED HAIDER, P.E.",Y,N,N,Y,03/14/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"HAKS ENGINEERS, ARCHITECTS & LAND SURVEYORS PC",40 Wall Street,New York,NY,10005,212-747-1997,212-747-1960,Howard Chynsky,Y,N,N,Y,03/16/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,Hirani Engineering & Land Surv. PC,30 Jericho Executive Plaz,Jericho,NY,11753,516-248-1010,516-248-9018,Rebecca Lipscomb,Y,N,N,Y,09/19/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"IH ENGINEERS, P.C.","103 College Road East, 1st Flo",Princeton,NJ,08540,609-734-8400,609-734-8405,Iftekhar Hossain,Y,N,N,Y,05/03/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,Innovative Engineering Inc,1971 Route 34,Wall Township,NJ,07719,732-449-0099,732-449-3131,Bill Chaney,N,N,N,Y,03/07/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"KPFF, Inc.",180 Varick Street,New York,NY,10014,212-973-3748,206-622-8130,Quinne Kunkel,N,N,N,Y,10/12/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,Langan Eng Environmental Surveying & Landscape Arch DPC,360 West 31st Street,New York,NY,10001,212-479-5402,212-479-5444,George E. leventis,N,N,N,Y,12/31/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"LANGAN ENG. & ENVIRONMENTAL SVCS., Inc.",360 West 31st Street,New York,NY,10001,212-479-5402,212-479-5444,George E. Leventis,N,N,N,Y,10/05/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"LESLIE E. ROBERTSON ASSOCS, R.L.L.P.",40 Wall Street,NEW YORK,NY,10005,212-750-9000,212-750-9002,SawTeen See,Y,Y,N,Y,11/23/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"LMW Engineering Group, LLC",2539 Brunswick Avenue,Linden,NJ,07036,908-862-7600,908-862-8998,Melissa Ryan,Y,N,N,Y,04/26/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"Longi Engineering, P.C.",40 West 37th Street,New York,NY,10018,212-997-9444,212-997-2246,Mohammad Longi,Y,N,N,Y,04/13/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"LOUIS BERGER & ASSOC., P.C.",48  Wall Street,New York,NY,10005,212-612-7900,212-363-4341,"D. James Stamatis,",N,N,N,Y,10/03/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"M.G. MCLAREN, P.C.",100 SNAKE HILL RD,WEST NYACK,NY,10994,845-353-6400,845-353-6509,MALCOLM G. McLAREN,N,N,N,Y,11/05/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"MACON PACE, INC",Two Penn Plaza,New York,NY,10121,609-587-8669,609-587-8670,Dhiraj Chanda,Y,N,N,Y,11/01/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"MAITRA ASSOCIATES, P.C",450 7TH AVENUE,NEW YORK,NY,10123,212-868-4848,212-868-4877,CHANDI P. MAITRA,Y,N,N,Y,11/12/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"MERRITT ENGINEERING CONSULTANTS, PC",28-08  Bayside Lane,Bayside,NY,11358,718-767-0923,718-767-4920,HEATHER FULLER,N,N,N,Y,04/08/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"MFS Consulting Engineer, PLLC",20 West Street,New York,NY,10004,908-922-4874,866-517-7413,Kayla Steinbach,Y,N,N,Y,02/22/2016
32030,ENGINEERING - CIVIL/STRUCTURAL,"MP Engineers, P.C.",252  W 37th Street,New York,NY,10018,212-736-1100,866-923-3693,MAHENDRA PATEL,Y,N,N,Y,12/26/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"Mu±oz Engineering & Land Surveying, P.C.",505 8th Avenue,New York,NY,10018,212-967-6588,212-268-9464,TIffany Asberry,Y,N,N,Y,04/24/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,MUESER RUTLEDGE CONSULTING ENGINEERS,14 Penn Plaza 225 W. 34th Stre,NEW YORK,NY,10122,917-339-9300,917-339-9400,Alfred H. Brand,N,N,N,Y,10/17/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"N. WEXLER, P.E., P.C.",12 WEST 32ND STREET,NEW YORK,NY,10001,212-643-1500,212-643-2277,Michal Halevy,N,N,N,Y,08/10/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"Parsons Brinckerhoff, Inc.",1 PENN PLAZA,NEW YORK,NY,10119,212-465-5033,212-631-3895,Neil Lucey,N,N,N,Y,02/07/2016
32030,ENGINEERING - CIVIL/STRUCTURAL,"Persimmon Engineering N.Y., LLC",1095 Mt. Kemble Avenue,Morristown,NJ,07960,908-502-5171,908-502-5273,David Bush,N,N,N,Y,12/13/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"Philibert Engineering, PC",83-24 160th Street,Jamaica,NY,11432,718-526-4180,718-526-0005,Jacky Philibert,Y,N,N,Y,03/09/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"PHILIP HABIB & ASSOCIATES, P.E.",102 Madison Avenue,New York,NY,10016,212-929-5656,212-929-5605,Sue McCoy,N,N,N,Y,10/21/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,Potential Engineering P.C.,701 Acorn Lane,Stroudsburg,PA,18360,570-688-9477,570-688-9471,Sam Ghaida,N,N,N,Y,08/22/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"RAMAN & OUNDJIAN ENGINEERING & INSPECTION SVCS., PC",259 Stephens St,Belleville,NJ,07109,973-759-4332,973-450-5164,Sid Raman,Y,N,N,Y,03/05/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"RIZWAN ABDUS SALAM P.E., CONSULTING ENGINEER P.C.",20 East 49th Street,NY,NY,10017,212-377-2456,212-377-2457,Rizwan Salam,Y,N,N,Y,12/19/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"RSD ENGINEERING, PC",50 Broadway,New York,NY,10004,212-324-9900,212-324-9910,Richard S. Donald,N,N,N,Y,09/15/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"SAVIN ENGINEERS, P.C.",3 Campus Drive,Pleasantville,NY,10570,914-769-3200,914-747-6686,R. Srinivasaraghav,Y,N,N,Y,09/13/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"SEVERUD ASSOC. CONSULT. ENGS., PC",469 Seventh Avenue,New York,NY,10018,212-986-3700,212-687-6467,Edward M. DePaola,N,N,N,Y,11/16/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"Sharon Engineering, P.C.","34-27 Steinway Street,",Long Island City,NY,11101,718-752-1500,718-752-9404,Ronen Sharon,N,N,N,Y,03/19/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,Simpson Gumpertz & Heger Associates Inc PC,19 W.34th Street,New York,NY,10001,781-907-9223,212-271-0111,Elizabeth Pilcher,N,N,N,Y,11/17/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"T.Y. Lin International Engineering, Architecture & Land",110  William Street,New York,NY,10038,908-850-3366,877-431-4806,Karen Wenschhof,N,N,N,Y,03/17/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,TECTONIC ENGR & SURVEY'G CONSLT PC,29-16 40th Avenue,Long Island City,NY,11101,718-391-9200,718-391-0607,"Ayman Baki, P.E.",N,N,N,Y,03/02/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"Thornton Tomasetti, Inc.",51 Madison Avenue,NEW YORK,NY,10010,917-661-7800,917-661-7801,Mahendradat Sitara,N,N,N,Y,08/02/2014
32030,ENGINEERING - CIVIL/STRUCTURAL,"Urban Engineers of New York, P.C.",Two Penn Plaza,New York,NY,10121,215-922-8080,212-736-9101,James Allsman,N,N,N,Y,12/24/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"WAYMAN C.  WING, CONSLT''G  ENGINR''S",15 PENN PLAZA,NEW YORK,NY,10001,212-564-4370,212-564-4374,Mercedes Toro,Y,N,N,Y,08/26/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"Weidlinger Associates, Inc.",375 Hudson Street,New York,NY,10014,212-367-2809,212-367-3030,Oscar Perez,N,N,N,Y,02/28/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"Whitlock Dalrymple Poston & Associates, PC",50 Washington Street,So. Norwalk,CT,06854,203-354-4503,203-354-4503,Savita Goel,N,N,N,Y,12/05/2015
32030,ENGINEERING - CIVIL/STRUCTURAL,"YSRAEL A. SEINUK, P.C.",228 EAST 45TH STREET,NEW YORK,NY,10017,212-687-2233,646-487-5555,Sheng Shi,Y,N,N,Y,10/21/2013
32030,ENGINEERING - CIVIL/STRUCTURAL,"YU & ASSOCIATES, INC.",200 Riverfront Boulevard,ELMWOOD PARK,NJ,07407,201-791-0075,201-791-4533,Maissa Hadla,Y,N,N,Y,11/18/2013
,,,,,,,,,,,,,,
32035,ENGR - OTHER SPCLTS (USE WITH PROFILE CODES),"LOUIS BERGER & ASSOC., P.C.",48  Wall Street,New York,NY,10005,212-612-7900,212-363-4341,"D. James Stamatis,",N,N,N,Y,10/03/2014
,,,,,,,,,,,,,,
32040,ENGINEERING-FULL SERVICE,Ecosystem-LiRo Energy Group Joint Venture,111 Broadway,New York,NY,10006,516-938-5476,516-937-5421,Marcella Diaz,N,N,N,Y,10/18/2014
32040,ENGINEERING-FULL SERVICE,"FPM ENGINEERING GROUP, P.C.",909 MARCONI AVENUE,RONKONKOMA,NY,11779,631-737-6200,631-737-2410,GARY A. MOLNAR,N,N,N,Y,09/23/2014
32040,ENGINEERING-FULL SERVICE,"InVision Engineers, P.C.",16  Manley Road,Pennington,NJ,08534,609-233-8686,609-818-1966,Nazhat Aboobaker,Y,Y,N,Y,08/26/2014
32040,ENGINEERING-FULL SERVICE,"LiRo Engineers, Inc.",3  Aerial Way,Syosset,NY,11791,516-214-8186,516-937-5422,Harvey S. Sands,N,N,N,Y,10/06/2013
32040,ENGINEERING-FULL SERVICE,"TETRA TECH ENG, ARCH + LANDSCAPE, P",Two Pennsylvania Plaza,NEW YORK,NY,10121,212-615-3600,212-615-3700,Susan Savitsky,N,N,N,Y,10/25/2013
,,,,,,,,,,,,,,
33000,ARCH & ENG - FULL SERVICE FIRM,ANTONUCCI & ASSOCIATES A&E LLP,50 FIFTH AVENUE,PELHAM,NY,10803,914-636-4000,914-636-4002,Andrew Macko,N,N,N,Y,09/05/2015
33000,ARCH & ENG - FULL SERVICE FIRM,"Architecture & Engineering Group, P.C.","315 Madison Avenue,",New York,NY,10017,732-397-1100,732-613-2700,"Syed T. Mahmood, A",Y,N,N,Y,12/14/2013
33000,ARCH & ENG - FULL SERVICE FIRM,"BJLJ ENGINEERS & ARCHITECTS, P.C.",393 JERICHO TURNPIKE,MINEOLA,NY,11501,516-741-2222,516-742-7730,"JOSEPH R. JENAL, P",Y,N,N,Y,08/16/2015
33000,ARCH & ENG - FULL SERVICE FIRM,"CSA GROUP NY ARCHITECTS & ENGINEERS, P.C.",17 Battery Place,New York,NY,10004,212-388-8807,212-677-9156,Brandie Molina,Y,N,N,Y,05/17/2014
33000,ARCH & ENG - FULL SERVICE FIRM,DMR ARCHITECTS,777 Terrace Avenue,Hasbrouck Heights,NJ,07604,201-288-2600,201-288-2662,"Obiora C. Agudosi,",N,N,N,Y,10/18/2015
33000,ARCH & ENG - FULL SERVICE FIRM,DVIRKA & BARTILUCCI CONSULT. ENGS,330 Crossways Park Drive,WOODBURY,NY,11797,516-364-9890,516-364-3448,Henry J. Chlupsa,N,N,N,Y,02/15/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"EI TEAM, INC.",2060 SHERIDAN DRIVE,BUFFALO,NY,14223,716-876-4669,716-876-8004,HORMOZ MANSOURI,Y,N,N,Y,12/29/2013
33000,ARCH & ENG - FULL SERVICE FIRM,"GANNETT FLEMING ENGINEERS AND ARCHITECTS, P.C.",2 Penn Plaza 380 7th Avenue,New York,NY,10121,212-967-9833,212-268-6684,James R. Laurita,N,N,N,Y,09/22/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"HAKS ENGINEERS, ARCHITECTS & LAND SURVEYORS PC",40 Wall Street,New York,NY,10005,212-747-1997,212-747-1960,Howard Chynsky,Y,N,N,Y,03/16/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"HENNINGSON, DURHAM& RICHARDSON PC","500 7th Avenue, 15th Floor",New York,NY,10018,212-542-6035,212-542-6100,"Jeffrey Han, P.E",N,N,N,Y,11/21/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"HOLZMACHER, McLENDON & MURRELL, P.C.",575 BROAD HOLLOW ROAD,MELVILLE,NY,11747,631-756-8000,631-694-4122,Robert M. Schiener,N,N,N,Y,02/18/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"KARLSBERGER ARCHITECTURE, P.C.",192 LEXINGTON AVE.,NEW YORK,NY,10016,212-685-2883,212-779-9592,FRANK EILAM,N,N,N,Y,06/10/2013
33000,ARCH & ENG - FULL SERVICE FIRM,"MERRITT ENGINEERING CONSULTANTS, PC",28-08  Bayside Lane,Bayside,NY,11358,718-767-0923,718-767-4920,HEATHER FULLER,N,N,N,Y,04/08/2013
33000,ARCH & ENG - FULL SERVICE FIRM,"NADASKAY-KOPELSON ARCHITECTS, P.A.",95 WASHINGTON STREET,MORRISTOWN,NJ,07960,973-539-5353,973-539-0916,Michael Gorman,N,N,N,Y,04/01/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"P M ARCHITECTURE, PC","28 WEST 36 STREET, #401",NEW YORK,NY,10018,212-563-2550,212-563-2552,Parag Mehta,Y,N,N,Y,01/11/2014
33000,ARCH & ENG - FULL SERVICE FIRM,PARSONS BRINCKERHOFF-AMMANN & WH,One Penn Plaza,New York,NY,10119,212-465-5743,212-929-5356,Michael J. Cuddy,N,N,N,Y,03/25/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"PAULUS, SOKOLOWSKI, & SARTOR ENGINEERING, P.C.",67B Mountain Boulevard Ext,Warren,NJ,07059,732-584-0217,732-764-6667,Emad Youssef,N,N,N,Y,09/24/2015
33000,ARCH & ENG - FULL SERVICE FIRM,"RAND Engineering & Architecture, PC",159 West 25th Street,New York,NY,10001,212-675-8844,212-691-7972,Peter Scallion,N,N,N,Y,01/09/2016
33000,ARCH & ENG - FULL SERVICE FIRM,"Rosenbaum Design Group Architecture Engineering, P.C.",2001 Marcus Avenue,Lake Success,NY,11042,516-616-6111,516-616-6222,Dennis Flynn,N,N,N,Y,05/25/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"STANTEC CONSULTING SERVICES, INC.",50 West 23rd Street,New York,NY,10010,212-366-5600,212-366-5629,Rebecca Leonardis,N,N,N,Y,04/13/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"Studio A+T Architects, P.C.",118 West 22nd Street,New York,NY,10011,212-691-0224,212-691-7165,Richard Jorgensen,Y,N,N,Y,11/18/2013
33000,ARCH & ENG - FULL SERVICE FIRM,STV Incorporated,225 PARK AVENUE SOUTH,NEW YORK,NY,10003,212-777-4400,212-529-5237,Nadine Roper,N,N,N,Y,11/08/2014
33000,ARCH & ENG - FULL SERVICE FIRM,"SUPERSTRUCTURES  Engineering + Architecture, PLLC",32 Avenue of the Americas,New York,NY,10013,212-505-1133,212-505-1726,David May,N,N,N,Y,11/23/2013
33000,ARCH & ENG - FULL SERVICE FIRM,"URS ARCH & ENG - NEW YORK, PC",One  Penn Plaza,New York,NY,10119,212-330-1986,212-629-4249,Karen Maida,N,N,N,Y,07/15/2013
33000,ARCH & ENG - FULL SERVICE FIRM,WANK ADAMS SLAVIN ASSOCIATES,740 BROADWAY,NEW YORK,NY,10003,212-420-1160,212-420-8323,Jerry Pessah,N,N,N,Y,09/24/2013
33000,ARCH & ENG - FULL SERVICE FIRM,"Wendel Duchscherer Architects & Engineers, PC",140  John James Audubon Parkwa,Amherst,NY,14228,716-688-0766,716-625-6825,Anthony w. McKenna,N,N,N,Y,03/23/2015
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
35000,CONSTRUCTION MANAGERS,"AECOM USA, INC.",605 3RD AVENUE,NEW YORK,NY,10158,212-763-4598,212-366-6214,Ehab Shehata,N,N,N,Y,12/14/2014
35000,CONSTRUCTION MANAGERS,"AFG Group, Inc.",450 7th Ave,NEW YORK,NY,10123,212-897-2674,212-897-2676,Amal Manassah,N,Y,N,Y,07/02/2015
35000,CONSTRUCTION MANAGERS,"ANDREW VELEZ CONSTRUCTION, INC.",245 Fifth Avenue,New York,NY,10016,212-684-5500,212-684-5500,Elizabeth Velez,Y,N,N,Y,03/18/2013
35000,CONSTRUCTION MANAGERS,ANDRON CONSTRUCTION CORP,21 Anderson Lane,Goldens Bridge,NY,10526,914-232-7531,914-232-4185,Don Benson,N,N,N,Y,04/30/2013
35000,CONSTRUCTION MANAGERS,ARMAND CORPORATION,45 West 36th Street,New York,NY,10018,646-895-0897,212-643-3456,Barbara Armand,Y,Y,N,Y,01/12/2015
35000,CONSTRUCTION MANAGERS,"Beacon Consulting Group, Inc.",255 West 36th Street,New York,NY,10018,781-395-1650,212-695-3343,Karen Anderson,N,N,N,Y,12/12/2014
35000,CONSTRUCTION MANAGERS,Bradford Construction Corp. of New York,545 Eighth Avenue,NEW YORK,NY,10018,212-967-6002,212-967-0408,Sandra Wilkin,N,Y,N,Y,12/24/2015
35000,CONSTRUCTION MANAGERS,"F.J. SCIAME CONSTRUCTION CO., INC",14 Wall Street,NEW YORK,NY,10005,212-232-2200,212-248-5313,Joseph Mizzi,N,N,N,Y,12/21/2013
35000,CONSTRUCTION MANAGERS,GILBANE BUILDING COMPANY,88 Pine Street (Wall Street Pl,New York,NY,10005,212-312-1600,212-825-6910,Dennis Cornick,N,N,N,Y,07/01/2014
35000,CONSTRUCTION MANAGERS,"HAIDER ENGINEERING, P.C.",755 Merrick Road,Baldwin,NY,11510,516-378-2278,516-378-4147,"SYED HAIDER, P.E.",Y,N,N,Y,03/14/2014
35000,CONSTRUCTION MANAGERS,"HAKS ENGINEERS, ARCHITECTS & LAND SURVEYORS PC",40 Wall Street,New York,NY,10005,212-747-1997,212-747-1960,Howard Chynsky,Y,N,N,Y,03/16/2014
35000,CONSTRUCTION MANAGERS,HAKS-NOBLESTRATEGY JV,40 Wall Street,New York,NY,10005,212-747-1997,212-747-1960,Howard Chynsky,Y,N,N,Y,02/03/2014
35000,CONSTRUCTION MANAGERS,"HILL INTERNATIONAL, INC.",303 Lippincott Centre,Marlton,NJ,08053,856-810-6290,856-810-0404,Stuart S. Richter,N,N,N,Y,09/21/2013
35000,CONSTRUCTION MANAGERS,HOLT CONSTRUCTION CORP.,50 E. Washington Avenue,Pearl River,NY,10965,845-735-4054,845-735-4570,W. Smyth,N,N,N,Y,08/18/2014
35000,CONSTRUCTION MANAGERS,HUDSON MERIDIAN CONSTRUCTION GROUP  LLC,40 Rector Street,New York,NY,10006,212-608-6600,212-608-7611,Heather Moreau,N,N,N,Y,04/25/2014
35000,CONSTRUCTION MANAGERS,"J. PETROCELLI CONTRACTING, INC.",100 Comac Street,Ronkonkoma,NY,11779,631-981-5200,631-981-5239,John Petrocelli Jr,N,N,N,Y,09/19/2015
35000,CONSTRUCTION MANAGERS,KREISLER BORG FLORMAN GEN CONST IN,97 MONTGOMERY STREET,SCARSDALE,NY,10583,914-725-4600,914-725-0346,JOSEPH ZELAZNY,N,N,N,Y,04/13/2013
35000,CONSTRUCTION MANAGERS,"LiRo Program & Cnstr Mgmt PE, PC / Hill Int'l, Inc: JV",111 Broadway,NEW YORK,NY,10006,516-214-8103,212-563-1841,Marcella Diaz,N,N,N,Y,08/19/2014
35000,CONSTRUCTION MANAGERS,"LiRo Program and Construction Management PE, P.C.",111 Broadway,New York,NY,10006,212-563-0280,212-563-1841,Harvey S. Sands,N,N,N,Y,08/11/2013
35000,CONSTRUCTION MANAGERS,"MANHATTAN BUSINESS INTERIORS, INC.",48 WEST 37TH STREET,NEW YORK,NY,10018,212-376-4400,212-376-6260,Jean Greenlaw,Y,N,N,Y,06/20/2015
35000,CONSTRUCTION MANAGERS,"MCKISSACK GROUP, INC. (THE)","1001  Avenue of the Americas,",New York,NY,10018,212-349-6500,212-760-4259,Cheryl McKissack,Y,Y,N,Y,06/15/2014
35000,CONSTRUCTION MANAGERS,"McKissack/Hill, A Joint Venture",One Penn Plaza,New York,NY,10119,856-810-6279,212-244-3740,Gregg Metzinger,N,N,N,Y,10/20/2014
35000,CONSTRUCTION MANAGERS,Morgan Construction Enterprises Inc.,30  Cooper Square,New York,NY,10003,212-377-2600,212-377-2611,Barrie Woolard,N,N,N,Y,12/09/2013
35000,CONSTRUCTION MANAGERS,"Parsons Brinckerhoff, Inc.",1 PENN PLAZA,NEW YORK,NY,10119,212-465-5033,212-631-3895,Neil Lucey,N,N,N,Y,02/07/2016
35000,CONSTRUCTION MANAGERS,Plaza Construction Corp.,1065  Avenue of the Americas,NEW YORK,NY,10018,212-849-4781,646-376-4481,Michael Gabbay,N,N,N,Y,01/03/2015
35000,CONSTRUCTION MANAGERS,PMS CONSTRUCTION MANAGEMENT CORP,92 NORTH AVE,NEW ROCHELLE,NY,10801,914-633-7500,914-633-0407,Richard A. Dietric,N,N,N,Y,10/01/2013
35000,CONSTRUCTION MANAGERS,Qwest Contracting Corp,153 West 27 Street,New York,NY,10001,212-255-4500,212-255-4422,Enda M. McIntyre,N,N,N,Y,03/02/2013
35000,CONSTRUCTION MANAGERS,"RYDER CONSTRUCTION, INC",519 Eighth Avenue,NEW YORK,NY,10018,212-465-8700,212-465-2323,Jerome Alessi,N,N,N,Y,12/13/2013
35000,CONSTRUCTION MANAGERS,"S. DIGIACOMO & SON, INC.",386 PARK AVENUE SOUTH,NEW YORK,NY,10016,212-704-0750,212-719-0438,Christopher Cangem,N,N,N,Y,10/31/2014
35000,CONSTRUCTION MANAGERS,"SAVIN ENGINEERS, P.C.",3 Campus Drive,Pleasantville,NY,10570,914-769-3200,914-747-6686,R. Srinivasaraghav,Y,N,N,Y,09/13/2014
35000,CONSTRUCTION MANAGERS,"School Construction Consultants, Inc.",190 Motor Parkway,Hauppauge,NY,11788,631-567-0200,631-567-6816,William Recce,N,N,N,Y,10/20/2014
35000,CONSTRUCTION MANAGERS,"SKANSKA USA BUILDING, INC.",350  5th Avenue,New York,NY,10118,917-438-4539,866-597-7899,Christopher Viola,N,N,N,Y,02/22/2014
35000,CONSTRUCTION MANAGERS,"STV CONSTRUCTION, INC.",225 Park Ave South,New york,NY,10003,212-614-3319,212-254-1089,Steven Pressler,N,N,N,Y,02/14/2016
35000,CONSTRUCTION MANAGERS,STV/BRADFORD JOINT VENTURE,225 Park Ave South,New York,NY,10003,212-777-4400,212-673-5533,Milo E. Riverso,N,N,N,Y,12/05/2014
35000,CONSTRUCTION MANAGERS,"TDK Construction, Inc",60 Walnut Ave,Clark,NJ,07066,732-340-0823,732-340-0833,Dilip Soni,Y,Y,N,Y,06/30/2014
35000,CONSTRUCTION MANAGERS,TDX CONSTRUCTION CORPORATION,345 SEVENTH AVENUE,NEW YORK,NY,10001,212-279-1981,212-279-1983,JOSEPH FITZPATRICK,N,N,N,Y,08/05/2014
35000,CONSTRUCTION MANAGERS,"THE MORGANTI GROUP, INC.",100 Mill Plain Road,Danbury,CT,06811,212-675-4659,212-675-4768,Gordon Soper,N,N,N,Y,06/13/2014
35000,CONSTRUCTION MANAGERS,"THE PIKE COMPANY, INC.",1 Circle Street,Rochester,NY,14607,585-271-5256,585-271-3101,Heather Mistretta,N,N,N,Y,10/15/2013
35000,CONSTRUCTION MANAGERS,TISHMAN CONSTRUCTION CORP. OF NY,100  Park Avenue,NEW YORK,NY,10017,212-399-3600,212-739-7367,Tara McAdam,N,N,N,Y,03/22/2014
35000,CONSTRUCTION MANAGERS,TURNER CONSTRUCTION COMPANY,375 HUDSON STREET,NEW YORK,NY,10014,212-229-6000,212-229-6247,Kevin R. Sharkey,N,N,N,Y,09/13/2014
35000,CONSTRUCTION MANAGERS,URS CORPORATION - NEW YORK,One Penn Plaza,New York,NY,10119,212-330-1986,212-629-4249,"Jay Gewirtzman, PE",N,N,N,Y,08/24/2013
35000,CONSTRUCTION MANAGERS,URS/Noble Strategy JV,31-00  47th Avenue,Long Island City,NY,11101,212-330-1986,718-786-4713,Jay M. Gewirtzman,N,N,N,Y,08/22/2014
35000,CONSTRUCTION MANAGERS,VJB CONSTRUCTION CORP.,555 8th Avenue,NEW YORK,NY,10018,212-268-4364,212-268-7974,VINCENT J. BAGNOLI,N,N,N,Y,05/18/2013
,,,,,,,,,,,,,,
