YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
200912,Medical Emergencies,Brooklyn,7,168
200912,Medical Emergencies,Brooklyn,8,229
200912,Medical Emergencies,Brooklyn,9,178
200912,Medical Emergencies,Brooklyn,10,253
200912,Medical Emergencies,Brooklyn,11,189
200912,Medical Emergencies,Brooklyn,12,203
200912,Medical Emergencies,Brooklyn,13,266
200912,Medical Emergencies,Brooklyn,14,262
200912,Medical Emergencies,Brooklyn,15,218
200912,Medical Emergencies,Brooklyn,16,274
200912,Medical Emergencies,Brooklyn,17,292
200912,Medical Emergencies,Brooklyn,18,292
200912,Medical Emergencies,Brooklyn,Unknown,1
200912,Medical Emergencies,Queens,1,371
200912,Medical Emergencies,Queens,2,226
200912,Medical Emergencies,Queens,3,204
200912,Medical Emergencies,Queens,4,220
200912,Medical Emergencies,Queens,5,278
200912,Medical Emergencies,Queens,6,131
200912,Medical Emergencies,Queens,7,332
200912,Medical Emergencies,Queens,8,227
200912,Medical Emergencies,Queens,9,206
200912,Medical Emergencies,Queens,10,240
200912,Medical Emergencies,Queens,11,169
200912,Medical Emergencies,Queens,12,512
200912,Medical Emergencies,Queens,13,285
200912,Medical Emergencies,Queens,14,230
200912,Medical Emergencies,Queens,Unknown,4
200912,Non Medical Emergencies,Manhattan,1,233
200912,Non Medical Emergencies,Manhattan,2,327
200912,Non Medical Emergencies,Manhattan,3,533
200912,Non Medical Emergencies,Manhattan,4,321
200912,Non Medical Emergencies,Manhattan,5,627
200912,Non Medical Emergencies,Manhattan,6,288
200912,Non Medical Emergencies,Manhattan,7,490
200912,Non Medical Emergencies,Manhattan,8,383
200912,Non Medical Emergencies,Manhattan,9,325
200912,Non Medical Emergencies,Manhattan,10,450
200912,Non Medical Emergencies,Manhattan,11,571
200912,Non Medical Emergencies,Manhattan,12,464
200912,Non Medical Emergencies,Manhattan,Unknown,5
200912,Non Medical Emergencies,Bronx,1,469
200912,Non Medical Emergencies,Bronx,2,142
200912,Non Medical Emergencies,Bronx,3,372
