DBN,School Name,Cohort Year,Demographic,Total Cohort Num,Total Grads Num,Num achieving APM ,Pct of cohort achieving APM,Pct of graduates achieving APM
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2006,Not Student with Disability,95,89,29,30.50%,32.60%
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2007,Not Student with Disability,78,75,21,26.90%,28.00%
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2006,Student with Disability,14,3,s,s,s
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2007,Student with Disability,10,1,s,s,s
13K499,ACORN COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,141,113,6,4.30%,5.30%
13K499,ACORN COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,152,110,4,2.60%,3.60%
13K499,ACORN COMMUNITY HIGH SCHOOL,2006,Student with Disability,28,11,s,s,s
13K499,ACORN COMMUNITY HIGH SCHOOL,2007,Student with Disability,22,5,s,s,s
13K509,FREEDOM ACADEMY HIGH SCHOOL,2006,Not Student with Disability,45,32,11,24.40%,34.40%
13K509,FREEDOM ACADEMY HIGH SCHOOL,2007,Not Student with Disability,46,25,1,2.20%,4.00%
13K509,FREEDOM ACADEMY HIGH SCHOOL,2006,Student with Disability,13,4,s,s,s
13K509,FREEDOM ACADEMY HIGH SCHOOL,2007,Student with Disability,11,2,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2006,Not Student with Disability,50,8,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2007,Not Student with Disability,81,11,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2006,Student with Disability,5,1,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2007,Student with Disability,6,1,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2006,Not Student with Disability,51,15,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2007,Not Student with Disability,67,7,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2006,Student with Disability,1,0,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2007,Student with Disability,1,0,s,s,s
13K595,BEDFORD ACADEMY HIGH SCHOOL,2006,Not Student with Disability,71,65,35,49.30%,53.80%
13K595,BEDFORD ACADEMY HIGH SCHOOL,2007,Not Student with Disability,87,84,35,40.20%,41.70%
13K595,BEDFORD ACADEMY HIGH SCHOOL,2006,Student with Disability,5,5,s,s,s
13K595,BEDFORD ACADEMY HIGH SCHOOL,2007,Student with Disability,3,3,s,s,s
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2006,Not Student with Disability,201,125,4,2.00%,3.20%
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2007,Not Student with Disability,115,77,4,3.50%,5.20%
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2006,Student with Disability,45,3,s,s,s
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2007,Student with Disability,31,1,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2006,Not Student with Disability,81,6,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2007,Not Student with Disability,82,7,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2006,Student with Disability,7,1,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2007,Student with Disability,4,0,s,s,s
13K670,BENJAMIN BANNEKER ACADEMY,2006,Not Student with Disability,217,207,92,42.40%,44.40%
13K670,BENJAMIN BANNEKER ACADEMY,2007,Not Student with Disability,157,142,73,46.50%,51.40%
13K670,BENJAMIN BANNEKER ACADEMY,2006,Student with Disability,17,9,s,s,s
13K670,BENJAMIN BANNEKER ACADEMY,2007,Student with Disability,5,4,s,s,s
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2006,Not Student with Disability,79,37,4,5.10%,10.80%
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2007,Not Student with Disability,81,38,5,6.20%,13.20%
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2006,Student with Disability,21,3,s,s,s
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2007,Student with Disability,18,2,s,s,s
14K322,FOUNDATIONS ACADEMY,2006,Not Student with Disability,51,40,5,9.80%,12.50%
14K322,FOUNDATIONS ACADEMY,2007,Not Student with Disability,60,29,3,5.00%,10.30%
14K322,FOUNDATIONS ACADEMY,2006,Student with Disability,9,1,s,s,s
14K322,FOUNDATIONS ACADEMY,2007,Student with Disability,13,5,s,s,s
14K404,ACADEMY FOR YOUNG WRITERS,2006,Not Student with Disability,72,57,3,4.20%,5.30%
14K404,ACADEMY FOR YOUNG WRITERS,2007,Not Student with Disability,74,60,4,5.40%,6.70%
14K404,ACADEMY FOR YOUNG WRITERS,2006,Student with Disability,6,3,s,s,s
14K404,ACADEMY FOR YOUNG WRITERS,2007,Student with Disability,3,3,s,s,s
14K449,BROOKLYN LATIN SCHOOL (THE),2006,Not Student with Disability,51,47,37,72.50%,78.70%
14K449,BROOKLYN LATIN SCHOOL (THE),2007,Not Student with Disability,35,32,32,91.40%,100.00%
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,2006,Not Student with Disability,88,50,4,4.50%,8.00%
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,2007,Not Student with Disability,71,36,3,4.20%,8.30%
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,2006,Student with Disability,8,2,s,s,s
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,2007,Student with Disability,15,8,s,s,s
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2006,Not Student with Disability,189,124,13,6.90%,10.50%
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2007,Not Student with Disability,191,110,11,5.80%,10.00%
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2006,Student with Disability,18,9,s,s,s
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2007,Student with Disability,24,9,s,s,s
14K477,SCHOOL FOR LEGAL STUDIES,2006,Not Student with Disability,131,82,12,9.20%,14.60%
14K477,SCHOOL FOR LEGAL STUDIES,2007,Not Student with Disability,149,104,13,8.70%,12.50%
14K477,SCHOOL FOR LEGAL STUDIES,2006,Student with Disability,15,4,s,s,s
14K477,SCHOOL FOR LEGAL STUDIES,2007,Student with Disability,24,8,s,s,s
14K478,"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",2006,Not Student with Disability,138,119,16,11.60%,13.40%
14K478,"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",2007,Not Student with Disability,196,163,37,18.90%,22.70%
14K478,"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",2006,Student with Disability,23,15,s,s,s
14K478,"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",2007,Student with Disability,18,8,s,s,s
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2006,Not Student with Disability,60,48,8,13.30%,16.70%
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2007,Not Student with Disability,70,54,5,7.10%,9.30%
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2006,Student with Disability,15,11,s,s,s
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2007,Student with Disability,11,4,s,s,s
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,2006,Not Student with Disability,85,72,13,15.30%,18.10%
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,2007,Not Student with Disability,87,77,4,4.60%,5.20%
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,2006,Student with Disability,12,8,s,s,s
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,2007,Student with Disability,15,12,s,s,s
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,Not Student with Disability,90,77,15,16.70%,19.50%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2007,Not Student with Disability,99,89,12,12.10%,13.50%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,Student with Disability,18,16,s,s,s
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2007,Student with Disability,12,8,s,s,s
14K586,LYONS COMMUNITY SCHOOL,2006,Not Student with Disability,4,0,s,s,s
14K586,LYONS COMMUNITY SCHOOL,2007,Not Student with Disability,76,49,3,3.90%,6.10%
14K586,LYONS COMMUNITY SCHOOL,2007,Student with Disability,15,6,s,s,s
14K610,AUTOMOTIVE HIGH SCHOOL,2006,Not Student with Disability,182,114,3,1.60%,2.60%
14K610,AUTOMOTIVE HIGH SCHOOL,2007,Not Student with Disability,187,100,1,0.50%,1.00%
14K610,AUTOMOTIVE HIGH SCHOOL,2006,Student with Disability,51,13,s,s,s
14K610,AUTOMOTIVE HIGH SCHOOL,2007,Student with Disability,54,19,s,s,s
14K632,FRANCES PERKINS ACADEMY,2007,Not Student with Disability,1,0,s,s,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2006,Not Student with Disability,2,0,s,s,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2007,Not Student with Disability,5,0,s,s,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2006,Student with Disability,1,0,s,s,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2007,Student with Disability,2,0,s,s,s
15K462,SECONDARY SCHOOL FOR LAW,2006,Not Student with Disability,79,55,7,8.90%,12.70%
15K462,SECONDARY SCHOOL FOR LAW,2007,Not Student with Disability,88,66,16,18.20%,24.20%
15K462,SECONDARY SCHOOL FOR LAW,2006,Student with Disability,10,0,s,s,s
15K462,SECONDARY SCHOOL FOR LAW,2007,Student with Disability,15,8,s,s,s
15K463,SECONDARY SCHOOL FOR JOURNALISM,2006,Not Student with Disability,83,50,7,8.40%,14.00%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2007,Not Student with Disability,83,51,5,6.00%,9.80%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2006,Student with Disability,11,1,s,s,s
15K463,SECONDARY SCHOOL FOR JOURNALISM,2007,Student with Disability,18,6,s,s,s
15K464,SECONDARY SCHOOL FOR RESEARCH,2006,Not Student with Disability,74,48,5,6.80%,10.40%
15K464,SECONDARY SCHOOL FOR RESEARCH,2007,Not Student with Disability,76,45,4,5.30%,8.90%
15K464,SECONDARY SCHOOL FOR RESEARCH,2006,Student with Disability,13,3,s,s,s
15K464,SECONDARY SCHOOL FOR RESEARCH,2007,Student with Disability,8,0,s,s,s
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2006,Not Student with Disability,57,35,12,21.10%,34.30%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2007,Not Student with Disability,70,42,9,12.90%,21.40%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2006,Student with Disability,8,6,s,s,s
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2007,Student with Disability,17,6,s,s,s
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2006,Not Student with Disability,115,77,4,3.50%,5.20%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2007,Not Student with Disability,110,62,5,4.50%,8.10%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2006,Student with Disability,27,13,s,s,s
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2007,Student with Disability,34,15,s,s,s
15K520,PACIFIC HIGH SCHOOL,2006,Not Student with Disability,60,9,s,s,s
15K520,PACIFIC HIGH SCHOOL,2007,Not Student with Disability,91,13,s,s,s
15K520,PACIFIC HIGH SCHOOL,2006,Student with Disability,11,0,s,s,s
15K520,PACIFIC HIGH SCHOOL,2007,Student with Disability,4,1,s,s,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,97,11,s,s,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,95,14,s,s,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2006,Student with Disability,10,0,s,s,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2007,Student with Disability,6,0,s,s,s
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2006,Not Student with Disability,71,29,1,1.40%,3.40%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2007,Not Student with Disability,102,59,5,4.90%,8.50%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2006,Student with Disability,13,6,s,s,s
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2007,Student with Disability,17,8,s,s,s
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2006,Not Student with Disability,92,69,15,16.30%,21.70%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2007,Not Student with Disability,92,74,12,13.00%,16.20%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2006,Student with Disability,8,3,s,s,s
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2007,Student with Disability,4,4,s,s,s
15K667,SUNSET PARK HIGH SCHOOL,2007,Student with Disability,1,0,s,s,s
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,52,7,s,s,s
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,73,10,s,s,s
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2006,Student with Disability,3,0,s,s,s
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2007,Student with Disability,8,3,s,s,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2006,Student with Disability,1,0,s,s,s
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2006,Not Student with Disability,61,49,6,9.80%,12.20%
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2007,Not Student with Disability,52,27,3,5.80%,11.10%
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2006,Student with Disability,10,6,s,s,s
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2007,Student with Disability,11,4,s,s,s
16K455,BOYS AND GIRLS HIGH SCHOOL,2006,Not Student with Disability,422,192,11,2.60%,5.70%
16K455,BOYS AND GIRLS HIGH SCHOOL,2007,Not Student with Disability,454,210,18,4.00%,8.60%
16K455,BOYS AND GIRLS HIGH SCHOOL,2006,Student with Disability,108,14,s,s,s
16K455,BOYS AND GIRLS HIGH SCHOOL,2007,Student with Disability,122,9,s,s,s
16K498,ACORN HIGH SCHOOL FOR SOCIAL JUSTICE,2006,Not Student with Disability,78,67,5,6.40%,7.50%
16K498,ACORN HIGH SCHOOL FOR SOCIAL JUSTICE,2007,Not Student with Disability,95,77,4,4.20%,5.20%
16K498,ACORN HIGH SCHOOL FOR SOCIAL JUSTICE,2006,Student with Disability,18,5,s,s,s
16K498,ACORN HIGH SCHOOL FOR SOCIAL JUSTICE,2007,Student with Disability,22,7,s,s,s
16K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,2007,Not Student with Disability,1,0,s,s,s
16K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,2007,Student with Disability,2,0,s,s,s
17K382,ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLL,2006,Not Student with Disability,64,55,13,20.30%,23.60%
17K382,ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLL,2007,Not Student with Disability,75,43,5,6.70%,11.60%
17K382,ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLL,2006,Student with Disability,5,3,s,s,s
17K382,ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLL,2007,Student with Disability,6,1,s,s,s
17K408,ACADEMY OF HOSPITALITY AND TOURISM,2006,Not Student with Disability,77,55,10,13.00%,18.20%
17K408,ACADEMY OF HOSPITALITY AND TOURISM,2007,Not Student with Disability,70,52,4,5.70%,7.70%
17K408,ACADEMY OF HOSPITALITY AND TOURISM,2006,Student with Disability,4,1,s,s,s
17K408,ACADEMY OF HOSPITALITY AND TOURISM,2007,Student with Disability,5,2,s,s,s
17K489,W E B DUBOIS ACADEMIC HIGH SCHOOL,2006,Not Student with Disability,74,13,s,s,s
17K489,W E B DUBOIS ACADEMIC HIGH SCHOOL,2007,Not Student with Disability,154,19,s,s,s
17K489,W E B DUBOIS ACADEMIC HIGH SCHOOL,2006,Student with Disability,7,3,s,s,s
17K489,W E B DUBOIS ACADEMIC HIGH SCHOOL,2007,Student with Disability,17,3,s,s,s
17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,2006,Not Student with Disability,80,33,5,6.30%,15.20%
17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,2007,Not Student with Disability,110,61,17,15.50%,27.90%
17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,2006,Student with Disability,4,0,s,s,s
17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,2007,Student with Disability,1,0,s,s,s
17K528,HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE),2006,Not Student with Disability,95,62,12,12.60%,19.40%
17K528,HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE),2007,Not Student with Disability,102,49,6,5.90%,12.20%
17K528,HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE),2006,Student with Disability,9,2,s,s,s
17K528,HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE),2007,Student with Disability,16,3,s,s,s
17K531,SCHOOL FOR HUMAN RIGHTS (THE),2006,Not Student with Disability,48,40,5,10.40%,12.50%
17K531,SCHOOL FOR HUMAN RIGHTS (THE),2007,Not Student with Disability,66,41,7,10.60%,17.10%
17K531,SCHOOL FOR HUMAN RIGHTS (THE),2006,Student with Disability,12,9,s,s,s
17K531,SCHOOL FOR HUMAN RIGHTS (THE),2007,Student with Disability,9,5,s,s,s
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,2006,Not Student with Disability,57,0,s,s,s
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,2007,Not Student with Disability,72,45,2,2.80%,4.40%
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,2006,Student with Disability,17,0,s,s,s
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,2007,Student with Disability,12,4,s,s,s
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT,2006,Not Student with Disability,92,55,11,12.00%,20.00%
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT,2007,Not Student with Disability,103,55,3,2.90%,5.50%
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT,2006,Student with Disability,8,1,s,s,s
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT,2007,Student with Disability,18,6,s,s,s
17K539,HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS,2006,Not Student with Disability,100,83,8,8.00%,9.60%
17K539,HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS,2007,Not Student with Disability,99,76,6,6.10%,7.90%
17K539,HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS,2006,Student with Disability,16,7,s,s,s
17K539,HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS,2007,Student with Disability,15,10,s,s,s
17K543,"SCIENCE, TECH & RESEARCH HIGH SCHOOL AT ERASMUS",2006,Not Student with Disability,76,75,21,27.60%,28.00%
17K543,"SCIENCE, TECH & RESEARCH HIGH SCHOOL AT ERASMUS",2007,Not Student with Disability,70,64,20,28.60%,31.30%
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,2006,Not Student with Disability,91,53,7,7.70%,13.20%
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,2007,Not Student with Disability,83,51,2,2.40%,3.90%
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,2006,Student with Disability,17,0,s,s,s
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,2007,Student with Disability,17,0,s,s,s
17K546,HS FOR PUBLIC SERVICE-HEROES OF TOMORROW,2006,Not Student with Disability,85,81,22,25.90%,27.20%
17K546,HS FOR PUBLIC SERVICE-HEROES OF TOMORROW,2007,Not Student with Disability,91,78,24,26.40%,30.80%
17K546,HS FOR PUBLIC SERVICE-HEROES OF TOMORROW,2006,Student with Disability,8,7,s,s,s
17K546,HS FOR PUBLIC SERVICE-HEROES OF TOMORROW,2007,Student with Disability,11,9,s,s,s
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,2006,Not Student with Disability,99,73,20,20.20%,27.40%
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,2007,Not Student with Disability,110,73,10,9.10%,13.70%
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,2006,Student with Disability,11,3,s,s,s
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,2007,Student with Disability,19,9,s,s,s
17K548,BROOKLYN SCHOOL FOR MUSIC & THEATER,2006,Not Student with Disability,75,57,5,6.70%,8.80%
17K548,BROOKLYN SCHOOL FOR MUSIC & THEATER,2007,Not Student with Disability,82,57,5,6.10%,8.80%
17K548,BROOKLYN SCHOOL FOR MUSIC & THEATER,2006,Student with Disability,13,8,s,s,s
17K548,BROOKLYN SCHOOL FOR MUSIC & THEATER,2007,Student with Disability,6,3,s,s,s
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,2006,Not Student with Disability,73,9,s,s,s
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,2007,Not Student with Disability,82,20,s,s,s
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,2006,Student with Disability,2,0,s,s,s
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,2007,Student with Disability,7,2,s,s,s
17K590,MEDGAR EVERS COLLEGE PREPERATORY SCHOOL,2006,Not Student with Disability,155,146,55,35.50%,37.70%
17K590,MEDGAR EVERS COLLEGE PREPERATORY SCHOOL,2007,Not Student with Disability,157,150,46,29.30%,30.70%
17K590,MEDGAR EVERS COLLEGE PREPERATORY SCHOOL,2006,Student with Disability,1,0,s,s,s
17K590,MEDGAR EVERS COLLEGE PREPERATORY SCHOOL,2007,Student with Disability,3,3,s,s,s
17K600,CLARA BARTON HIGH SCHOOL,2006,Not Student with Disability,437,289,104,23.80%,36.00%
17K600,CLARA BARTON HIGH SCHOOL,2007,Not Student with Disability,401,263,65,16.20%,24.70%
17K600,CLARA BARTON HIGH SCHOOL,2006,Student with Disability,51,7,s,s,s
17K600,CLARA BARTON HIGH SCHOOL,2007,Student with Disability,53,2,s,s,s
17K625,PAUL ROBESON HIGH SCHOOL,2006,Not Student with Disability,242,128,13,5.40%,10.20%
17K625,PAUL ROBESON HIGH SCHOOL,2007,Not Student with Disability,221,122,8,3.60%,6.60%
17K625,PAUL ROBESON HIGH SCHOOL,2006,Student with Disability,50,8,s,s,s
17K625,PAUL ROBESON HIGH SCHOOL,2007,Student with Disability,47,4,s,s,s
18K415,SAMUEL J. TILDEN HIGH SCHOOL,2006,Not Student with Disability,144,91,2,1.40%,2.20%
18K415,SAMUEL J. TILDEN HIGH SCHOOL,2007,Not Student with Disability,1,0,s,s,s
18K415,SAMUEL J. TILDEN HIGH SCHOOL,2006,Student with Disability,34,14,s,s,s
18K500,CANARSIE HIGH SCHOOL,2006,Not Student with Disability,350,175,11,3.10%,6.30%
18K500,CANARSIE HIGH SCHOOL,2007,Not Student with Disability,196,89,9,4.60%,10.10%
18K500,CANARSIE HIGH SCHOOL,2006,Student with Disability,81,7,s,s,s
18K500,CANARSIE HIGH SCHOOL,2007,Student with Disability,52,6,s,s,s
18K515,SOUTH SHORE HIGH SCHOOL,2006,Not Student with Disability,97,43,7,7.20%,16.30%
18K515,SOUTH SHORE HIGH SCHOOL,2006,Student with Disability,28,10,s,s,s
18K563,IT TAKES A VILLAGE ACADEMY,2006,Not Student with Disability,3,0,s,s,s
18K563,IT TAKES A VILLAGE ACADEMY,2007,Not Student with Disability,105,94,11,10.50%,11.70%
18K563,IT TAKES A VILLAGE ACADEMY,2006,Student with Disability,1,0,s,s,s
18K563,IT TAKES A VILLAGE ACADEMY,2007,Student with Disability,2,0,s,s,s
18K566,BROOKLYN GENERATION SCHOOL,2006,Not Student with Disability,2,0,s,s,s
18K566,BROOKLYN GENERATION SCHOOL,2007,Not Student with Disability,64,40,4,6.30%,10.00%
18K566,BROOKLYN GENERATION SCHOOL,2006,Student with Disability,2,0,s,s,s
18K566,BROOKLYN GENERATION SCHOOL,2007,Student with Disability,14,3,s,s,s
18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,2006,Not Student with Disability,3,0,s,s,s
18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,2007,Not Student with Disability,56,41,3,5.40%,7.30%
18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,2007,Student with Disability,6,4,s,s,s
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,2006,Not Student with Disability,3,0,s,s,s
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,2007,Not Student with Disability,82,57,3,3.70%,5.30%
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,2006,Student with Disability,2,0,s,s,s
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,2007,Student with Disability,7,1,s,s,s
18K576,VICTORY COLLEGIATE HIGH SCHOOL,2006,Not Student with Disability,2,0,s,s,s
18K576,VICTORY COLLEGIATE HIGH SCHOOL,2007,Not Student with Disability,69,57,2,2.90%,3.50%
18K576,VICTORY COLLEGIATE HIGH SCHOOL,2006,Student with Disability,1,0,s,s,s
18K576,VICTORY COLLEGIATE HIGH SCHOOL,2007,Student with Disability,12,0,s,s,s
18K578,BROOKLYN BRIDGE ACADEMY,2006,Not Student with Disability,77,11,s,s,s
18K578,BROOKLYN BRIDGE ACADEMY,2007,Not Student with Disability,83,11,s,s,s
18K578,BROOKLYN BRIDGE ACADEMY,2006,Student with Disability,10,2,s,s,s
18K578,BROOKLYN BRIDGE ACADEMY,2007,Student with Disability,15,0,s,s,s
18K589,ARTS AND MEDIA PREPARATORY ACADEMY,2006,Not Student with Disability,4,0,s,s,s
18K589,ARTS AND MEDIA PREPARATORY ACADEMY,2007,Not Student with Disability,46,35,4,8.70%,11.40%
18K589,ARTS AND MEDIA PREPARATORY ACADEMY,2007,Student with Disability,9,6,s,s,s
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,2007,Not Student with Disability,1,0,s,s,s
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,2007,Student with Disability,3,0,s,s,s
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,2006,Not Student with Disability,1,0,s,s,s
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,2007,Not Student with Disability,4,0,s,s,s
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,2006,Student with Disability,1,0,s,s,s
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,2007,Student with Disability,3,0,s,s,s
