Agency,Indicator ID,Indicator Name,Indicator Sequence,Sub-Indicator,Subindicator Sequence,Record Type,Desired Direction,Critical Flag,Geography,Measure Type,Fiscal Year,Conditional Format,Raw Value,Format Type,Value Percent,Value Number,Value Currency,Value Time,Value Ratio
NYPL,3064,Reference queries - Branches (000),5,Reference queries - Branches (000),0,IND,Up,N,Citywide,,2012,,8844,N,,8844,,,
NYPL,3064,Reference queries - Branches (000),5,Reference queries - Branches (000),0,IND,Up,N,Citywide,,2011,,7909,N,,7909,,,
NYPL,3064,Reference queries - Branches (000),5,Reference queries - Branches (000),0,IND,Up,N,Citywide,,2010,,7503,N,,7503,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,PMMR,2012,,107,N,,107,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,,2012,,348,N,,348,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,PMMR,2013,,97,N,,97,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,,2011,,375,N,,375,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,,2010,,402,N,,402,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,Target,2013,,340,N,,340,,,
NYPL,3073,Reference queries - Research (000),19,Reference queries - Research (000),0,IND,Up,N,Citywide,Target,2014,,340,N,,340,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,,2010,,1876,N,,1876,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,Target,2013,,,N,,,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,,2011,,1100,N,,1100,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,Target,2014,,1000,N,,1000,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,,2012,,1304,N,,1304,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,PMMR,2013,,330,N,,330,,,
DOI,3320,Referrals for civil and administrative action,14,Referrals for civil and administrative action,0,IND,Up,Y,Citywide,PMMR,2012,,368,N,,368,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,,2012,,1001,N,,1001,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,,2011,,1017,N,,1017,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,,2010,,753,N,,753,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,PMMR,2012,,207,N,,207,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,PMMR,2013,,313,N,,313,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,Target,2013,,,N,,,,,
DOI,3317,Referrals for criminal prosecution,15,Referrals for criminal prosecution,0,IND,Neutral,Y,Citywide,Target,2014,,750,N,,750,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,,2012,,94665,N,,94665,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,Target,2014,,,N,,,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,,2011,,95299,N,,95299,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,Target,2013,,,N,,,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,,2010,,96247,N,,96247,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,PMMR,2013,,33971,N,,33971,,,
NYCHA,3195,Referrals to supportive social services for senior residents,39,Referrals to supportive social services for senior residents,0,IND,Up,N,Citywide,PMMR,2012,,30813,N,,30813,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,,2010,,55,P,55%,,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,PMMR,2013,,48,P,48%,,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,,2011,,55,P,55%,,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,PMMR,2012,,55,P,55%,,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,,2012,,55,P,55%,,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,Target,2014,,55,P,55%,,,,
LAW,3360,Referred cases filed for prosecution (%),10,Referred cases filed for prosecution (%),0,IND,Neutral,N,Citywide,Target,2013,,55,P,55%,,,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,,2010,,241,C,,,$241.00,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,Target,2014,,,C,,,,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,,2011,,261,C,,,$261.00,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,Target,2013,,,C,,,,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,,2012,,,C,,,,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,PMMR,2012,,,C,,,,,
DSNY,1316,Refuse collection cost per ton ($),60,Refuse collection cost per ton ($),0,IND,Neutral,N,Citywide,PMMR,2013,,,C,,,,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,,2010,,392,C,,,$392.00,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,PMMR,2012,,,C,,,,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,,2011,,413,C,,,$413.00,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,PMMR,2013,,,C,,,,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,,2012,,,C,,,,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,Target,2014,,,C,,,,,
DSNY,1315,Refuse cost per ton (fully loaded) ($),61,Refuse cost per ton (fully loaded) ($),0,IND,Neutral,N,Citywide,Target,2013,,,C,,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,,2012,,32,P,32%,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,Target,2014,,,P,,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,,2011,,32.4,P,32.4%,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,Target,2013,,,P,,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,,2010,,33.3,P,33.3%,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,PMMR,2012,,32,P,32%,,,,
DSNY,1595,Refuse exported by rail (%),29,Refuse exported by rail (%),0,IND,Up,N,Citywide,PMMR,2013,,31.3,P,31.3%,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,,2012,,11.200000000000001,P,11.2%,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,PMMR,2012,,10.6,P,10.6%,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,,2011,,11,P,11%,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,PMMR,2013,,12.200000000000001,P,12.2%,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,,2010,,13.1,P,13.1%,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,Target,2013,,,P,,,,,
DSNY,1596,Refuse exported to resource recovery plants (%),31,Refuse exported to resource recovery plants (%),0,IND,Up,N,Citywide,Target,2014,,,P,,,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,,2010,,10.09,N,,10.1,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,Target,2013,,10.700000000000001,N,,10.7,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,,2011,,9.9867,N,,10,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,Target,2014,,10.700000000000001,N,,10.7,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,,2012,,9.9776,N,,10,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,PMMR,2012,,10.1986,N,,10.2,,,
DSNY,1194,Refuse tons per truckshift,18,Refuse tons per truckshift,0,IND,Up,Y,Citywide,PMMR,2013,,9.847800000000001,N,,9.8,,,
DSNY,1207,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 01,13,IND,Up,N,Community Board Bronx 01,,2010,,14.9,N,,14.9,,,
DSNY,1207,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 01,13,IND,Up,N,Community Board Bronx 01,,2011,,15.357600000000001,N,,15.4,,,
DSNY,1207,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 01,13,IND,Up,N,Community Board Bronx 01,,2012,,15.239500000000001,N,,15.2,,,
DSNY,1208,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 02,14,IND,Up,N,Community Board Bronx 02,,2010,,16.5,N,,16.5,,,
DSNY,1208,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 02,14,IND,Up,N,Community Board Bronx 02,,2011,,16.633200000000002,N,,16.6,,,
DSNY,1208,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 02,14,IND,Up,N,Community Board Bronx 02,,2012,,16.012700000000002,N,,16,,,
DSNY,1209,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 03,15,IND,Up,N,Community Board Bronx 03,,2010,,14.8,N,,14.8,,,
DSNY,1209,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 03,15,IND,Up,N,Community Board Bronx 03,,2011,,14.7756,N,,14.8,,,
DSNY,1209,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 03,15,IND,Up,N,Community Board Bronx 03,,2012,,14.976500000000001,N,,15,,,
DSNY,1210,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 04,16,IND,Up,N,Community Board Bronx 04,,2010,,15.8,N,,15.8,,,
DSNY,1210,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 04,16,IND,Up,N,Community Board Bronx 04,,2011,,16.0519,N,,16.1,,,
DSNY,1210,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 04,16,IND,Up,N,Community Board Bronx 04,,2012,,15.9244,N,,15.9,,,
DSNY,1211,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 05,17,IND,Up,N,Community Board Bronx 05,,2010,,14.4,N,,14.4,,,
DSNY,1211,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 05,17,IND,Up,N,Community Board Bronx 05,,2011,,14.7179,N,,14.7,,,
DSNY,1211,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 05,17,IND,Up,N,Community Board Bronx 05,,2012,,14.4642,N,,14.5,,,
DSNY,1212,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 06,18,IND,Up,N,Community Board Bronx 06,,2012,,12.8384,N,,12.8,,,
DSNY,1212,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 06,18,IND,Up,N,Community Board Bronx 06,,2011,,13.1287,N,,13.1,,,
DSNY,1212,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 06,18,IND,Up,N,Community Board Bronx 06,,2010,,13.4,N,,13.4,,,
DSNY,1213,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 07,19,IND,Up,N,Community Board Bronx 07,,2012,,14.433200000000001,N,,14.4,,,
DSNY,1213,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 07,19,IND,Up,N,Community Board Bronx 07,,2011,,14.6247,N,,14.6,,,
DSNY,1213,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 07,19,IND,Up,N,Community Board Bronx 07,,2010,,14.5,N,,14.5,,,
DSNY,1214,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 08,20,IND,Up,N,Community Board Bronx 08,,2012,,12.298400000000001,N,,12.3,,,
DSNY,1214,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 08,20,IND,Up,N,Community Board Bronx 08,,2011,,12.425500000000001,N,,12.4,,,
DSNY,1214,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 08,20,IND,Up,N,Community Board Bronx 08,,2010,,12.3,N,,12.3,,,
DSNY,1215,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 09,21,IND,Up,N,Community Board Bronx 09,,2010,,12.6,N,,12.6,,,
DSNY,1215,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 09,21,IND,Up,N,Community Board Bronx 09,,2011,,12.628300000000001,N,,12.6,,,
DSNY,1215,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 09,21,IND,Up,N,Community Board Bronx 09,,2012,,12.2811,N,,12.3,,,
DSNY,1216,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 10,22,IND,Up,N,Community Board Bronx 10,,2010,,9.700000000000001,N,,9.7,,,
DSNY,1216,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 10,22,IND,Up,N,Community Board Bronx 10,,2011,,9.696900000000001,N,,9.7,,,
DSNY,1216,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 10,22,IND,Up,N,Community Board Bronx 10,,2012,,9.617,N,,9.6,,,
DSNY,1217,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 11,23,IND,Up,N,Community Board Bronx 11,,2010,,10.67,N,,10.7,,,
DSNY,1217,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 11,23,IND,Up,N,Community Board Bronx 11,,2011,,10.6607,N,,10.7,,,
DSNY,1217,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 11,23,IND,Up,N,Community Board Bronx 11,,2012,,10.6552,N,,10.7,,,
DSNY,1218,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 12,24,IND,Up,N,Community Board Bronx 12,,2010,,10.120000000000001,N,,10.1,,,
DSNY,1218,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 12,24,IND,Up,N,Community Board Bronx 12,,2011,,9.9837,N,,10,,,
DSNY,1218,Refuse tons per truckshift,0,Refuse tons per truckshift - Bronx 12,24,IND,Up,N,Community Board Bronx 12,,2012,,9.925500000000001,N,,9.9,,,
DSNY,1219,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 01,25,IND,Up,N,Community Board Brooklyn 01,,2010,,9.72,N,,9.7,,,
DSNY,1219,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 01,25,IND,Up,N,Community Board Brooklyn 01,,2011,,10.011000000000001,N,,10,,,
DSNY,1219,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 01,25,IND,Up,N,Community Board Brooklyn 01,,2012,,10.1029,N,,10.1,,,
DSNY,1220,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 02,26,IND,Up,N,Community Board Brooklyn 02,,2011,,9.1858,N,,9.2,,,
DSNY,1220,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 02,26,IND,Up,N,Community Board Brooklyn 02,,2010,,8.98,N,,9,,,
DSNY,1220,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 02,26,IND,Up,N,Community Board Brooklyn 02,,2012,,9.5388,N,,9.5,,,
DSNY,1221,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 03,27,IND,Up,N,Community Board Brooklyn 03,,2010,,9.200000000000001,N,,9.2,,,
DSNY,1221,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 03,27,IND,Up,N,Community Board Brooklyn 03,,2011,,9.251900000000001,N,,9.3,,,
DSNY,1221,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 03,27,IND,Up,N,Community Board Brooklyn 03,,2012,,9.3047,N,,9.3,,,
DSNY,1222,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 04,28,IND,Up,N,Community Board Brooklyn 04,,2010,,10.08,N,,10.1,,,
DSNY,1222,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 04,28,IND,Up,N,Community Board Brooklyn 04,,2011,,10.028500000000001,N,,10,,,
DSNY,1222,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 04,28,IND,Up,N,Community Board Brooklyn 04,,2012,,9.9559,N,,10,,,
DSNY,1223,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 05,29,IND,Up,N,Community Board Brooklyn 05,,2010,,9.71,N,,9.7,,,
DSNY,1223,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 05,29,IND,Up,N,Community Board Brooklyn 05,,2011,,9.6691,N,,9.7,,,
DSNY,1223,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 05,29,IND,Up,N,Community Board Brooklyn 05,,2012,,9.597100000000001,N,,9.6,,,
DSNY,1224,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 06,30,IND,Up,N,Community Board Brooklyn 06,,2010,,8.02,N,,8,,,
DSNY,1224,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 06,30,IND,Up,N,Community Board Brooklyn 06,,2011,,7.9489,N,,7.9,,,
DSNY,1224,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 06,30,IND,Up,N,Community Board Brooklyn 06,,2012,,7.975000000000001,N,,8,,,
DSNY,1225,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 07,31,IND,Up,N,Community Board Brooklyn 07,,2010,,10.33,N,,10.3,,,
DSNY,1225,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 07,31,IND,Up,N,Community Board Brooklyn 07,,2011,,10.3183,N,,10.3,,,
DSNY,1225,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 07,31,IND,Up,N,Community Board Brooklyn 07,,2012,,10.385,N,,10.4,,,
DSNY,1226,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 08,32,IND,Up,N,Community Board Brooklyn 08,,2010,,9.69,N,,9.7,,,
DSNY,1226,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 08,32,IND,Up,N,Community Board Brooklyn 08,,2012,,9.7288,N,,9.7,,,
DSNY,1226,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 08,32,IND,Up,N,Community Board Brooklyn 08,,2011,,9.6819,N,,9.7,,,
DSNY,1227,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 09,33,IND,Up,N,Community Board Brooklyn 09,,2010,,11.05,N,,11.1,,,
DSNY,1227,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 09,33,IND,Up,N,Community Board Brooklyn 09,,2012,,10.9296,N,,10.9,,,
DSNY,1227,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 09,33,IND,Up,N,Community Board Brooklyn 09,,2011,,11.0181,N,,11,,,
DSNY,1228,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 10,34,IND,Up,N,Community Board Brooklyn 10,,2011,,9.7096,N,,9.7,,,
DSNY,1228,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 10,34,IND,Up,N,Community Board Brooklyn 10,,2012,,9.957,N,,10,,,
DSNY,1228,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 10,34,IND,Up,N,Community Board Brooklyn 10,,2010,,9.91,N,,9.9,,,
DSNY,1229,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 11,35,IND,Up,N,Community Board Brooklyn 11,,2010,,9.85,N,,9.9,,,
DSNY,1229,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 11,35,IND,Up,N,Community Board Brooklyn 11,,2011,,9.579,N,,9.6,,,
DSNY,1229,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 11,35,IND,Up,N,Community Board Brooklyn 11,,2012,,9.5862,N,,9.6,,,
DSNY,1230,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 12,36,IND,Up,N,Community Board Brooklyn 12,,2010,,10.41,N,,10.4,,,
DSNY,1230,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 12,36,IND,Up,N,Community Board Brooklyn 12,,2011,,10.3315,N,,10.3,,,
DSNY,1230,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 12,36,IND,Up,N,Community Board Brooklyn 12,,2012,,10.503400000000001,N,,10.5,,,
DSNY,1231,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 13,37,IND,Up,N,Community Board Brooklyn 13,,2010,,10.36,N,,10.4,,,
DSNY,1231,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 13,37,IND,Up,N,Community Board Brooklyn 13,,2011,,10.260100000000001,N,,10.3,,,
DSNY,1231,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 13,37,IND,Up,N,Community Board Brooklyn 13,,2012,,10.4038,N,,10.4,,,
DSNY,1232,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 14,38,IND,Up,N,Community Board Brooklyn 14,,2010,,10.42,N,,10.4,,,
DSNY,1232,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 14,38,IND,Up,N,Community Board Brooklyn 14,,2011,,10.3313,N,,10.3,,,
DSNY,1232,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 14,38,IND,Up,N,Community Board Brooklyn 14,,2012,,10.4389,N,,10.4,,,
DSNY,1233,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 15,39,IND,Up,N,Community Board Brooklyn 15,,2010,,8.97,N,,9,,,
DSNY,1233,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 15,39,IND,Up,N,Community Board Brooklyn 15,,2011,,8.8362,N,,8.8,,,
DSNY,1233,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 15,39,IND,Up,N,Community Board Brooklyn 15,,2012,,8.8368,N,,8.8,,,
DSNY,1234,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 16,40,IND,Up,N,Community Board Brooklyn 16,,2012,,9.3444,N,,9.3,,,
DSNY,1234,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 16,40,IND,Up,N,Community Board Brooklyn 16,,2011,,9.4869,N,,9.5,,,
DSNY,1234,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 16,40,IND,Up,N,Community Board Brooklyn 16,,2010,,9.61,N,,9.6,,,
DSNY,1235,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 17,41,IND,Up,N,Community Board Brooklyn 17,,2012,,8.3192,N,,8.3,,,
DSNY,1235,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 17,41,IND,Up,N,Community Board Brooklyn 17,,2011,,8.4803,N,,8.5,,,
DSNY,1235,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 17,41,IND,Up,N,Community Board Brooklyn 17,,2010,,8.82,N,,8.8,,,
DSNY,1236,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 18,42,IND,Up,N,Community Board Brooklyn 18,,2012,,8.5412,N,,8.5,,,
DSNY,1236,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 18,42,IND,Up,N,Community Board Brooklyn 18,,2011,,8.2614,N,,8.3,,,
DSNY,1236,Refuse tons per truckshift,0,Refuse tons per truckshift - Brooklyn 18,42,IND,Up,N,Community Board Brooklyn 18,,2010,,8.51,N,,8.5,,,
DSNY,1195,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 01,1,IND,Up,N,Community Board Manhattan 01,,2010,,12.4,N,,12.4,,,
DSNY,1195,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 01,1,IND,Up,N,Community Board Manhattan 01,,2011,,12.5059,N,,12.5,,,
DSNY,1195,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 01,1,IND,Up,N,Community Board Manhattan 01,,2012,,12.3971,N,,12.4,,,
DSNY,1196,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 02,2,IND,Up,N,Community Board Manhattan 02,,2010,,11.3,N,,11.3,,,
DSNY,1196,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 02,2,IND,Up,N,Community Board Manhattan 02,,2011,,11.476,N,,11.5,,,
DSNY,1196,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 02,2,IND,Up,N,Community Board Manhattan 02,,2012,,11.2904,N,,11.3,,,
DSNY,1197,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 03,3,IND,Up,N,Community Board Manhattan 03,,2010,,12.1,N,,12.1,,,
DSNY,1197,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 03,3,IND,Up,N,Community Board Manhattan 03,,2011,,12.369800000000001,N,,12.4,,,
DSNY,1197,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 03,3,IND,Up,N,Community Board Manhattan 03,,2012,,12.2977,N,,12.3,,,
DSNY,1198,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 04,4,IND,Up,N,Community Board Manhattan 04,,2010,,12.3,N,,12.3,,,
DSNY,1198,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 04,4,IND,Up,N,Community Board Manhattan 04,,2011,,12.5327,N,,12.5,,,
