DBN,School Name,Cohort Year,Cohort Category,Demographic,Total Cohort Num,Total Grads Num,Total Grads Pct of cohort,Total Regents Num,Total Regents Pct of cohort,Total Regents Pct of grads,Advanced Regents Num,Advanced Regents Pct of cohort,Advanced Regents Pct of grads,Regents w/o Advanced Num,Regents w/o Advanced Pct of cohort,Regents w/o Advanced Pct of grads,Local Num,Local Pct of cohort,Local Pct of grads,Still Enrolled Num,Still Enrolled Pct of cohort,Dropped Out Num,Dropped Out Pct of cohort
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2003,4 Year  June,Female,32,21,65.60%,15,46.90%,71.40%,7,21.90%,33.30%,8,25.00%,38.10%,6,18.80%,28.60%,9,28.10%,2,6.30%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2003,5 Year,Female,32,28,87.50%,18,56.30%,64.30%,8,25.00%,28.60%,10,31.30%,35.70%,10,31.30%,35.70%,1,3.10%,3,9.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2003,6 Year,Female,32,30,93.80%,18,56.30%,60.00%,8,25.00%,26.70%,10,31.30%,33.30%,12,37.50%,40.00%, -   ,0.00%,2,6.30%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2004,4 Year  June,Female,70,59,84.30%,47,67.10%,79.70%,32,45.70%,54.20%,15,21.40%,25.40%,12,17.10%,20.30%,10,14.30%,1,1.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2004,5 Year,Female,69,67,97.10%,54,78.30%,80.60%,32,46.40%,47.80%,22,31.90%,32.80%,13,18.80%,19.40%, -   ,0.00%,1,1.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2004,6 Year,Female,69,67,97.10%,54,78.30%,80.60%,32,46.40%,47.80%,22,31.90%,32.80%,13,18.80%,19.40%,1,1.40%,1,1.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year  June,Female,66,45,68.20%,40,60.60%,88.90%,16,24.20%,35.60%,24,36.40%,53.30%,5,7.60%,11.10%,21,31.80%, -   ,0.00%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year August,Female,66,47,71.20%,42,63.60%,89.40%,16,24.20%,34.00%,26,39.40%,55.30%,5,7.60%,10.60%,19,28.80%, -   ,0.00%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,5 Year,Female,52,47,90.40%,42,80.80%,89.40%,16,30.80%,34.00%,26,50.00%,55.30%,5,9.60%,10.60%,2,3.80%,2,3.80%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,6 Year,Female,51,47,92.20%,42,82.40%,89.40%,16,31.40%,34.00%,26,51.00%,55.30%,5,9.80%,10.60%, -   ,0.00%,3,5.90%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year  June,Female,47,33,70.20%,30,63.80%,90.90%,18,38.30%,54.50%,12,25.50%,36.40%,3,6.40%,9.10%,11,23.40%,2,4.30%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year August,Female,47,35,74.50%,31,66.00%,88.60%,18,38.30%,51.40%,13,27.70%,37.10%,4,8.50%,11.40%,9,19.10%,2,4.30%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year  June,Female,45,38,84.40%,33,73.30%,86.80%,18,40.00%,47.40%,15,33.30%,39.50%,5,11.10%,13.20%,3,6.70%,2,4.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year August,Female,45,38,84.40%,33,73.30%,86.80%,18,40.00%,47.40%,15,33.30%,39.50%,5,11.10%,13.20%,3,6.70%,2,4.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year  June,Female,74,62,83.80%,56,75.70%,90.30%,27,36.50%,43.50%,29,39.20%,46.80%,6,8.10%,9.70%,11,14.90%,1,1.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year August,Female,74,66,89.20%,57,77.00%,86.40%,27,36.50%,40.90%,30,40.50%,45.50%,9,12.20%,13.60%,7,9.50%,1,1.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2001,4 Year  June,Male,193,116,60.10%,87,45.10%,75.00%,24,12.40%,20.70%,63,32.60%,54.30%,29,15.00%,25.00%,66,34.20%,8,4.10%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2001,5 Year,Male,193,143,74.10%,99,51.30%,69.20%,24,12.40%,16.80%,75,38.90%,52.40%,44,22.80%,30.80%,31,16.10%,14,7.30%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2001,6 Year,Male,193,159,82.40%,107,55.40%,67.30%,24,12.40%,15.10%,83,43.00%,52.20%,52,26.90%,32.70%,10,5.20%,17,8.80%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2002,4 Year  June,Male,389,263,67.60%,183,47.00%,69.60%,58,14.90%,22.10%,125,32.10%,47.50%,80,20.60%,30.40%,62,15.90%,16,4.10%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2002,5 Year,Male,389,294,75.60%,204,52.40%,69.40%,61,15.70%,20.70%,143,36.80%,48.60%,90,23.10%,30.60%,26,6.70%,21,5.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2002,6 Year,Male,389,308,79.20%,208,53.50%,67.50%,61,15.70%,19.80%,147,37.80%,47.70%,100,25.70%,32.50%,5,1.30%,27,6.90%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2003,4 Year  June,Male,334,235,70.40%,199,59.60%,84.70%,133,39.80%,56.60%,66,19.80%,28.10%,36,10.80%,15.30%,91,27.20%,8,2.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2003,5 Year,Male,334,277,82.90%,222,66.50%,80.10%,138,41.30%,49.80%,84,25.10%,30.30%,55,16.50%,19.90%,32,9.60%,23,6.90%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2003,6 Year,Male,330,291,88.20%,227,68.80%,78.00%,138,41.80%,47.40%,89,27.00%,30.60%,64,19.40%,22.00%,10,3.00%,25,7.60%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2004,4 Year  June,Male,291,216,74.20%,180,61.90%,83.30%,129,44.30%,59.70%,51,17.50%,23.60%,36,12.40%,16.70%,65,22.30%,8,2.70%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2004,5 Year,Male,284,252,88.70%,202,71.10%,80.20%,131,46.10%,52.00%,71,25.00%,28.20%,50,17.60%,19.80%,19,6.70%,8,2.80%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2004,6 Year,Male,283,259,91.50%,206,72.80%,79.50%,131,46.30%,50.60%,75,26.50%,29.00%,53,18.70%,20.50%,4,1.40%,14,4.90%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year  June,Male,393,240,61.10%,217,55.20%,90.40%,90,22.90%,37.50%,127,32.30%,52.90%,23,5.90%,9.60%,145,36.90%,7,1.80%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year August,Male,393,255,64.90%,226,57.50%,88.60%,92,23.40%,36.10%,134,34.10%,52.50%,29,7.40%,11.40%,130,33.10%,7,1.80%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,5 Year,Male,296,272,91.90%,240,81.10%,88.20%,97,32.80%,35.70%,143,48.30%,52.60%,32,10.80%,11.80%,11,3.70%,12,4.10%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2005,6 Year,Male,295,275,93.20%,241,81.70%,87.60%,97,32.90%,35.30%,144,48.80%,52.40%,34,11.50%,12.40%,1,0.30%,19,6.40%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year  June,Male,321,241,75.10%,232,72.30%,96.30%,139,43.30%,57.70%,93,29.00%,38.60%,9,2.80%,3.70%,76,23.70%,3,0.90%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year August,Male,321,270,84.10%,258,80.40%,95.60%,140,43.60%,51.90%,118,36.80%,43.70%,12,3.70%,4.40%,47,14.60%,3,0.90%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year  June,Male,314,287,91.40%,273,86.90%,95.10%,143,45.50%,49.80%,130,41.40%,45.30%,14,4.50%,4.90%,10,3.20%,10,3.20%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year August,Male,314,290,92.40%,276,87.90%,95.20%,143,45.50%,49.30%,133,42.40%,45.90%,14,4.50%,4.80%,7,2.20%,10,3.20%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year  June,Male,349,287,82.20%,280,80.20%,97.60%,124,35.50%,43.20%,156,44.70%,54.40%,7,2.00%,2.40%,56,16.00%,2,0.60%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year August,Male,349,305,87.40%,296,84.80%,97.00%,126,36.10%,41.30%,170,48.70%,55.70%,9,2.60%,3.00%,38,10.90%,2,0.60%
24Q744,VOYAGES PREPARATORY,2004,5 Year,Female,8, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
24Q744,VOYAGES PREPARATORY,2004,6 Year,Female,8, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
24Q744,VOYAGES PREPARATORY,2005,4 Year  June,Female,34,1,2.90%,1,2.90%,100.00%, -   ,0.00%,0.00%,1,2.90%,100.00%, -   ,0.00%,0.00%,30,88.20%,3,8.80%
24Q744,VOYAGES PREPARATORY,2005,4 Year August,Female,34,1,2.90%,1,2.90%,100.00%, -   ,0.00%,0.00%,1,2.90%,100.00%, -   ,0.00%,0.00%,30,88.20%,3,8.80%
24Q744,VOYAGES PREPARATORY,2005,5 Year,Female,40,15,37.50%,4,10.00%,26.70%, -   ,0.00%,0.00%,4,10.00%,26.70%,11,27.50%,73.30%,15,37.50%,10,25.00%
24Q744,VOYAGES PREPARATORY,2005,6 Year,Female,41,24,58.50%,6,14.60%,25.00%, -   ,0.00%,0.00%,6,14.60%,25.00%,18,43.90%,75.00%,5,12.20%,12,29.30%
24Q744,VOYAGES PREPARATORY,2006,4 Year  June,Female,37,5,13.50%,3,8.10%,60.00%, -   ,0.00%,0.00%,3,8.10%,60.00%,2,5.40%,40.00%,26,70.30%,4,10.80%
24Q744,VOYAGES PREPARATORY,2006,4 Year August,Female,37,6,16.20%,3,8.10%,50.00%, -   ,0.00%,0.00%,3,8.10%,50.00%,3,8.10%,50.00%,25,67.60%,4,10.80%
24Q744,VOYAGES PREPARATORY,2006,5 Year  June,Female,52,20,38.50%,6,11.50%,30.00%, -   ,0.00%,0.00%,6,11.50%,30.00%,14,26.90%,70.00%,15,28.80%,15,28.80%
24Q744,VOYAGES PREPARATORY,2006,5 Year August,Female,52,23,44.20%,8,15.40%,34.80%, -   ,0.00%,0.00%,8,15.40%,34.80%,15,28.80%,65.20%,14,26.90%,13,25.00%
24Q744,VOYAGES PREPARATORY,2007,4 Year  June,Female,61,6,9.80%,4,6.60%,66.70%, -   ,0.00%,0.00%,4,6.60%,66.70%,2,3.30%,33.30%,44,72.10%,10,16.40%
24Q744,VOYAGES PREPARATORY,2007,4 Year August,Female,61,8,13.10%,5,8.20%,62.50%, -   ,0.00%,0.00%,5,8.20%,62.50%,3,4.90%,37.50%,43,70.50%,9,14.80%
24Q744,VOYAGES PREPARATORY,2003,6 Year,Male,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
24Q744,VOYAGES PREPARATORY,2004,5 Year,Male,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
24Q744,VOYAGES PREPARATORY,2004,6 Year,Male,21,11,52.40%,6,28.60%,54.50%, -   ,0.00%,0.00%,6,28.60%,54.50%,5,23.80%,45.50%,3,14.30%,7,33.30%
24Q744,VOYAGES PREPARATORY,2005,4 Year  June,Male,37,2,5.40%,1,2.70%,50.00%, -   ,0.00%,0.00%,1,2.70%,50.00%,1,2.70%,50.00%,30,81.10%,5,13.50%
24Q744,VOYAGES PREPARATORY,2005,4 Year August,Male,37,2,5.40%,1,2.70%,50.00%, -   ,0.00%,0.00%,1,2.70%,50.00%,1,2.70%,50.00%,30,81.10%,5,13.50%
24Q744,VOYAGES PREPARATORY,2005,5 Year,Male,47,11,23.40%,5,10.60%,45.50%, -   ,0.00%,0.00%,5,10.60%,45.50%,6,12.80%,54.50%,20,42.60%,14,29.80%
24Q744,VOYAGES PREPARATORY,2005,6 Year,Male,51,25,49.00%,6,11.80%,24.00%, -   ,0.00%,0.00%,6,11.80%,24.00%,19,37.30%,76.00%,4,7.80%,20,39.20%
24Q744,VOYAGES PREPARATORY,2006,4 Year  June,Male,48,5,10.40%,3,6.30%,60.00%, -   ,0.00%,0.00%,3,6.30%,60.00%,2,4.20%,40.00%,35,72.90%,6,12.50%
24Q744,VOYAGES PREPARATORY,2006,4 Year August,Male,48,5,10.40%,3,6.30%,60.00%, -   ,0.00%,0.00%,3,6.30%,60.00%,2,4.20%,40.00%,35,72.90%,6,12.50%
24Q744,VOYAGES PREPARATORY,2006,5 Year  June,Male,55,23,41.80%,10,18.20%,43.50%, -   ,0.00%,0.00%,10,18.20%,43.50%,13,23.60%,56.50%,14,25.50%,15,27.30%
24Q744,VOYAGES PREPARATORY,2006,5 Year August,Male,55,24,43.60%,10,18.20%,41.70%, -   ,0.00%,0.00%,10,18.20%,41.70%,14,25.50%,58.30%,14,25.50%,14,25.50%
24Q744,VOYAGES PREPARATORY,2007,4 Year  June,Male,37,8,21.60%,4,10.80%,50.00%, -   ,0.00%,0.00%,4,10.80%,50.00%,4,10.80%,50.00%,23,62.20%,4,10.80%
24Q744,VOYAGES PREPARATORY,2007,4 Year August,Male,37,9,24.30%,5,13.50%,55.60%, -   ,0.00%,0.00%,5,13.50%,55.60%,4,10.80%,44.40%,22,59.50%,4,10.80%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,4 Year  June,Female,38,22,57.90%,11,28.90%,50.00%, -   ,0.00%,0.00%,11,28.90%,50.00%,11,28.90%,50.00%,15,39.50%,1,2.60%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,5 Year,Female,37,28,75.70%,11,29.70%,39.30%, -   ,0.00%,0.00%,11,29.70%,39.30%,17,45.90%,60.70%,3,8.10%,6,16.20%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,6 Year,Female,37,29,78.40%,11,29.70%,37.90%, -   ,0.00%,0.00%,11,29.70%,37.90%,18,48.60%,62.10%, -   ,0.00%,8,21.60%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,4 Year  June,Female,53,31,58.50%,19,35.80%,61.30%, -   ,0.00%,0.00%,19,35.80%,61.30%,12,22.60%,38.70%,20,37.70%,2,3.80%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,4 Year August,Female,53,35,66.00%,19,35.80%,54.30%, -   ,0.00%,0.00%,19,35.80%,54.30%,16,30.20%,45.70%,16,30.20%,2,3.80%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,5 Year,Female,52,38,73.10%,19,36.50%,50.00%, -   ,0.00%,0.00%,19,36.50%,50.00%,19,36.50%,50.00%,8,15.40%,6,11.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,6 Year,Female,49,40,81.60%,19,38.80%,47.50%, -   ,0.00%,0.00%,19,38.80%,47.50%,21,42.90%,52.50%,1,2.00%,8,16.30%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,4 Year  June,Female,42,27,64.30%,18,42.90%,66.70%, -   ,0.00%,0.00%,18,42.90%,66.70%,9,21.40%,33.30%,9,21.40%,6,14.30%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,4 Year August,Female,42,27,64.30%,18,42.90%,66.70%, -   ,0.00%,0.00%,18,42.90%,66.70%,9,21.40%,33.30%,9,21.40%,6,14.30%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,5 Year  June,Female,39,30,76.90%,19,48.70%,63.30%, -   ,0.00%,0.00%,19,48.70%,63.30%,11,28.20%,36.70%,1,2.60%,8,20.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,5 Year August,Female,39,30,76.90%,19,48.70%,63.30%, -   ,0.00%,0.00%,19,48.70%,63.30%,11,28.20%,36.70%,1,2.60%,8,20.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,4 Year  June,Female,46,30,65.20%,25,54.30%,83.30%, -   ,0.00%,0.00%,25,54.30%,83.30%,5,10.90%,16.70%,13,28.30%,3,6.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,4 Year August,Female,46,30,65.20%,25,54.30%,83.30%, -   ,0.00%,0.00%,25,54.30%,83.30%,5,10.90%,16.70%,13,28.30%,3,6.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,4 Year  June,Male,50,35,70.00%,19,38.00%,54.30%, -   ,0.00%,0.00%,19,38.00%,54.30%,16,32.00%,45.70%,10,20.00%,5,10.00%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,5 Year,Male,50,39,78.00%,19,38.00%,48.70%, -   ,0.00%,0.00%,19,38.00%,48.70%,20,40.00%,51.30%,2,4.00%,9,18.00%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,6 Year,Male,50,40,80.00%,19,38.00%,47.50%, -   ,0.00%,0.00%,19,38.00%,47.50%,21,42.00%,52.50%, -   ,0.00%,10,20.00%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,4 Year  June,Male,46,26,56.50%,18,39.10%,69.20%, -   ,0.00%,0.00%,18,39.10%,69.20%,8,17.40%,30.80%,15,32.60%,5,10.90%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,4 Year August,Male,46,28,60.90%,18,39.10%,64.30%, -   ,0.00%,0.00%,18,39.10%,64.30%,10,21.70%,35.70%,13,28.30%,5,10.90%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,5 Year,Male,46,33,71.70%,18,39.10%,54.50%, -   ,0.00%,0.00%,18,39.10%,54.50%,15,32.60%,45.50%,4,8.70%,9,19.60%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,6 Year,Male,45,34,75.60%,18,40.00%,52.90%, -   ,0.00%,0.00%,18,40.00%,52.90%,16,35.60%,47.10%,1,2.20%,10,22.20%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,4 Year  June,Male,44,24,54.50%,20,45.50%,83.30%, -   ,0.00%,0.00%,20,45.50%,83.30%,4,9.10%,16.70%,17,38.60%,3,6.80%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,4 Year August,Male,44,26,59.10%,20,45.50%,76.90%, -   ,0.00%,0.00%,20,45.50%,76.90%,6,13.60%,23.10%,15,34.10%,3,6.80%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,5 Year  June,Male,40,28,70.00%,21,52.50%,75.00%, -   ,0.00%,0.00%,21,52.50%,75.00%,7,17.50%,25.00%,5,12.50%,7,17.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,5 Year August,Male,40,28,70.00%,21,52.50%,75.00%, -   ,0.00%,0.00%,21,52.50%,75.00%,7,17.50%,25.00%,5,12.50%,7,17.50%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,4 Year  June,Male,47,20,42.60%,19,40.40%,95.00%, -   ,0.00%,0.00%,19,40.40%,95.00%,1,2.10%,5.00%,22,46.80%,5,10.60%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,4 Year August,Male,47,24,51.10%,21,44.70%,87.50%, -   ,0.00%,0.00%,21,44.70%,87.50%,3,6.40%,12.50%,18,38.30%,5,10.60%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,5 Year,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,6 Year,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,4 Year  June,Female,37,32,86.50%,28,75.70%,87.50%,13,35.10%,40.60%,15,40.50%,46.90%,4,10.80%,12.50%,5,13.50%, -   ,0.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,4 Year August,Female,37,32,86.50%,28,75.70%,87.50%,13,35.10%,40.60%,15,40.50%,46.90%,4,10.80%,12.50%,5,13.50%, -   ,0.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,5 Year  June,Female,36,34,94.40%,28,77.80%,82.40%,13,36.10%,38.20%,15,41.70%,44.10%,6,16.70%,17.60%, -   ,0.00%,2,5.60%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,5 Year August,Female,36,34,94.40%,28,77.80%,82.40%,13,36.10%,38.20%,15,41.70%,44.10%,6,16.70%,17.60%, -   ,0.00%,2,5.60%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,4 Year  June,Female,33,29,87.90%,28,84.80%,96.60%,2,6.10%,6.90%,26,78.80%,89.70%,1,3.00%,3.40%,3,9.10%,1,3.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,4 Year August,Female,33,29,87.90%,28,84.80%,96.60%,2,6.10%,6.90%,26,78.80%,89.70%,1,3.00%,3.40%,3,9.10%,1,3.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,4 Year  June,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,4 Year August,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,5 Year,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,6 Year,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,4 Year  June,Male,38,32,84.20%,30,78.90%,93.80%,7,18.40%,21.90%,23,60.50%,71.90%,2,5.30%,6.30%,5,13.20%, -   ,0.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,4 Year August,Male,38,32,84.20%,30,78.90%,93.80%,7,18.40%,21.90%,23,60.50%,71.90%,2,5.30%,6.30%,5,13.20%, -   ,0.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,5 Year  June,Male,37,35,94.60%,31,83.80%,88.60%,7,18.90%,20.00%,24,64.90%,68.60%,4,10.80%,11.40%, -   ,0.00%,1,2.70%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,5 Year August,Male,37,35,94.60%,31,83.80%,88.60%,7,18.90%,20.00%,24,64.90%,68.60%,4,10.80%,11.40%, -   ,0.00%,1,2.70%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,4 Year  June,Male,50,40,80.00%,40,80.00%,100.00%,10,20.00%,25.00%,30,60.00%,75.00%, -   ,0.00%,0.00%,10,20.00%, -   ,0.00%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,4 Year August,Male,50,41,82.00%,40,80.00%,97.60%,10,20.00%,24.40%,30,60.00%,73.20%,1,2.00%,2.40%,9,18.00%, -   ,0.00%
25Q285,WORLD JOURNALISM PREPARATORY,2005,4 Year  June,Female,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2005,4 Year August,Female,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2005,5 Year,Female,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2005,6 Year,Female,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2006,4 Year  June,Female,46,40,87.00%,38,82.60%,95.00%,2,4.30%,5.00%,36,78.30%,90.00%,2,4.30%,5.00%,6,13.00%, -   ,0.00%
25Q285,WORLD JOURNALISM PREPARATORY,2006,4 Year August,Female,46,41,89.10%,38,82.60%,92.70%,2,4.30%,4.90%,36,78.30%,87.80%,3,6.50%,7.30%,5,10.90%, -   ,0.00%
25Q285,WORLD JOURNALISM PREPARATORY,2006,5 Year  June,Female,44,43,97.70%,39,88.60%,90.70%,2,4.50%,4.70%,37,84.10%,86.00%,4,9.10%,9.30%,1,2.30%, -   ,0.00%
25Q285,WORLD JOURNALISM PREPARATORY,2006,5 Year August,Female,44,43,97.70%,39,88.60%,90.70%,2,4.50%,4.70%,37,84.10%,86.00%,4,9.10%,9.30%,1,2.30%, -   ,0.00%
25Q285,WORLD JOURNALISM PREPARATORY,2007,4 Year  June,Female,51,46,90.20%,40,78.40%,87.00%,8,15.70%,17.40%,32,62.70%,69.60%,6,11.80%,13.00%,4,7.80%,1,2.00%
25Q285,WORLD JOURNALISM PREPARATORY,2007,4 Year August,Female,51,47,92.20%,41,80.40%,87.20%,8,15.70%,17.00%,33,64.70%,70.20%,6,11.80%,12.80%,3,5.90%,1,2.00%
25Q285,WORLD JOURNALISM PREPARATORY,2005,4 Year  June,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2005,4 Year August,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2005,5 Year,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2005,6 Year,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
25Q285,WORLD JOURNALISM PREPARATORY,2006,4 Year  June,Male,36,31,86.10%,28,77.80%,90.30%,1,2.80%,3.20%,27,75.00%,87.10%,3,8.30%,9.70%,4,11.10%,1,2.80%
25Q285,WORLD JOURNALISM PREPARATORY,2006,4 Year August,Male,36,32,88.90%,28,77.80%,87.50%,1,2.80%,3.10%,27,75.00%,84.40%,4,11.10%,12.50%,3,8.30%,1,2.80%
25Q285,WORLD JOURNALISM PREPARATORY,2006,5 Year  June,Male,35,32,91.40%,28,80.00%,87.50%,1,2.90%,3.10%,27,77.10%,84.40%,4,11.40%,12.50%,2,5.70%,1,2.90%
25Q285,WORLD JOURNALISM PREPARATORY,2006,5 Year August,Male,35,32,91.40%,28,80.00%,87.50%,1,2.90%,3.10%,27,77.10%,84.40%,4,11.40%,12.50%,2,5.70%,1,2.90%
