TITLE,DESCR,SFX,SFFX DESCR,STD HRS,ASG LVL,JOBCD,UNION CD,UNION DESCR,BARG UNIT,BARG UNIT DESCR,APRL BANK,APRL LVL,MIN RATE,MAX RATE
83001,ADMIN LABOR REL ANAL (BOE,0,ADMIN LABOR REL ANAL (BOE,35,0,12687,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
83001,ADMIN LABOR REL ANAL (BOE,0,ADMIN LABOR REL ANAL (BOE,35,0,12688,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
83001,ADMIN LABOR REL ANAL (BOE,0,ADMIN LABOR REL ANAL (BOE,35,0,12689,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
83001,ADMIN LABOR REL ANAL (BOE,0,ADMIN LABOR REL ANAL (BOE,35,0,12690,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12691,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12695,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12692,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12693,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12694,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12696,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12697,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
83002,ADMIN ORG RES ANAL (BOE),0,ADMIN ORG RES ANAL (BOE),35,0,12698,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12699,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12700,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12701,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12702,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12703,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12704,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12705,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
83003,ADMIN PERSONNEL ANAL (BOE,0,ADMIN PERSONNEL ANAL (BOE,35,0,12706,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12707,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12708,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12709,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12710,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12711,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12712,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12713,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
83008,ADMIN PROJECT COORDINATOR,0,ADMIN PROJECT COORDINATOR,35,0,12714,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
90310,TV LIGHTING TECH,0,TV LIGHTING TECH,35,0,11685,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,Z,00,$18.05,$21.31
90310,TV LIGHTING TECH,0,TV LIGHTING TECH,35,0,10879,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,H,00,$32981.00,$38925.00
90311,TV EQUIP OPERATOR,0,TV EQUIP OPERATOR,35,0,11686,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,Z,00,$18.05,$21.31
90311,TV EQUIP OPERATOR,0,TV EQUIP OPERATOR,35,0,10880,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,H,00,$32981.00,$38925.00
90313,FILM MANAGER,0,FILM MANAGER,35,0,10882,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$38444.00,$45898.00
90313,FILM MANAGER,40,FILM MANAGER,35,0,10881,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$56564.00,$67531.00
90313,FILM MANAGER,40,FILM MANAGER,35,0,11687,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,00,$27.44,$32.76
90410,RADIO OPER,0,RADIO OPER,35,0,10883,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$41359.00,$54151.00
90410,RADIO OPER,0,RADIO OPER,35,0,10884,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,00,$22.63,$29.66
90411,RADIO & TV OPERATOR,40,RADIO & TV OPERATOR,35,1,10885,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L1,$33919.00,$43336.00
90411,RADIO & TV OPERATOR,40,RADIO & TV OPERATOR,35,3,11688,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L3,$22.44,$28.85
90411,RADIO & TV OPERATOR,40,RADIO & TV OPERATOR,35,3,10889,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L3,$46260.00,$59470.00
90411,RADIO & TV OPERATOR,40,RADIO & TV OPERATOR,35,2,10888,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L2,$25.31,$32.54
90411,RADIO & TV OPERATOR,40,RADIO & TV OPERATOR,35,2,10887,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L2,$41359.00,$54151.00
90411,RADIO & TV OPERATOR,40,RADIO & TV OPERATOR,35,1,10886,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L1,$22.63,$29.66
90435,SR RADIO OPERATOR,0,SR RADIO OPERATOR,35,0,10890,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$46260.00,$59470.00
90435,SR RADIO OPERATOR,0,SR RADIO OPERATOR,35,0,10891,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,00,$25.31,$32.54
90436,SUP OF RADIO & TV OPER,0,SUP OF RADIO & TV OPER,35,2,10895,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L2,$43024.00,$51799.00
90436,SUP OF RADIO & TV OPER,0,SUP OF RADIO & TV OPER,35,1,10894,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L1,$37324.00,$44561.00
90436,SUP OF RADIO & TV OPER,40,SUP OF RADIO & TV OPER,35,1,10892,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L1,$56564.00,$67531.00
90436,SUP OF RADIO & TV OPER,40,SUP OF RADIO & TV OPER,35,2,11690,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L2,$31.62,$38.08
90436,SUP OF RADIO & TV OPER,40,SUP OF RADIO & TV OPER,35,2,10893,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L2,$65200.00,$78502.00
90436,SUP OF RADIO & TV OPER,40,SUP OF RADIO & TV OPER,35,1,11689,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L1,$27.44,$32.76
90461,SUPV TV OPER,0,SUPV TV OPER,35,0,11691,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,Z,00,$26.05,$31.10
90461,SUPV TV OPER,0,SUPV TV OPER,35,0,10896,62,RADIO AND TV TITLES MGRTVT,DC37,District Council 37,H,00,$47594.00,$56824.00
90480,CHIEF SUPV OF RADIO OPER,0,CHIEF SUPV OF RADIO OPER,35,0,11692,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,00,$24.98,$30.08
90480,CHIEF SUPV OF RADIO OPER,0,CHIEF SUPV OF RADIO OPER,35,0,10897,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$45644.00,$54954.00
90481,CHIEF SUPV TV OPER,0,CHIEF SUPV TV OPER,35,0,10898,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$65200.00,$78502.00
90510,EXTERMINATOR,0,EXTERMINATOR,35,0,10900,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,H,00,$21157.00,$26833.00
90510,EXTERMINATOR,2,EXTERMINATOR,35,0,10899,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,H,00,$32991.00,$41845.00
90510,EXTERMINATOR,2,EXTERMINATOR,35,0,11693,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,Z,00,$16.64,$21.11
90535,SUPERVISOR EXTERMINATORS,0,SUPERVISOR EXTERMINATORS,35,0,10901,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,H,00,$38157.00,$42949.00
90535,SUPERVISOR EXTERMINATORS,0,SUPERVISOR EXTERMINATORS,35,0,11694,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,Z,00,$19.31,$21.73
90560,SR SUPV EXTERMINATORS,0,SR SUPV EXTERMINATORS,35,0,10902,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,H,00,$40028.00,$43164.00
90560,SR SUPV EXTERMINATORS,0,SR SUPV EXTERMINATORS,35,0,11695,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,Z,00,$20.26,$21.84
90610,PHOTOGRAPHER,0,PHOTOGRAPHER,35,0,10903,142,PUBLIC INFORMATION & HEALTH LO,IBT,Intl Brotherhood of Teamsters,H,00,$42396.00,$51915.00
90610,PHOTOGRAPHER,0,PHOTOGRAPHER,35,0,11696,142,PUBLIC INFORMATION & HEALTH LO,IBT,Intl Brotherhood of Teamsters,Z,00,$20.03,$24.53
90613,AUDIO VIS AIDE TECH,0,AUDIO VIS AIDE TECH,35,0,10904,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$41680.00,$47346.00
90621,ASST MEDIA SERVICES TECHN,0,ASST MEDIA SERVICES TECHN,35,0,10905,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$27634.00,$32198.00
90621,ASST MEDIA SERVICES TECHN,0,ASST MEDIA SERVICES TECHN,35,0,10906,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,00,$15.11,$17.64
90622,MEDIA SERVICES TECHNICIAN,40,MEDIA SERVICES TECHNICIAN,35,1,10907,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L1,$41680.00,$47346.00
90622,MEDIA SERVICES TECHNICIAN,40,MEDIA SERVICES TECHNICIAN,35,3,11698,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L3,$25.70,$29.45
90622,MEDIA SERVICES TECHNICIAN,40,MEDIA SERVICES TECHNICIAN,35,3,10910,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L3,$52989.00,$60717.00
90622,MEDIA SERVICES TECHNICIAN,40,MEDIA SERVICES TECHNICIAN,35,2,10909,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L2,$27.02,$30.41
90622,MEDIA SERVICES TECHNICIAN,40,MEDIA SERVICES TECHNICIAN,35,2,10908,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,L2,$49371.00,$55557.00
90622,MEDIA SERVICES TECHNICIAN,40,MEDIA SERVICES TECHNICIAN,35,1,11697,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,Z,L1,$20.22,$22.96
90637,SR AUDIO VIS AIDE TECH,0,SR AUDIO VIS AIDE TECH,35,0,10911,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,H,00,$49371.00,$55557.00
90644,CITY CUSTODIAL ASSISTANT,0,CITY CUSTODIAL ASSISTANT,40,0,10912,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,H,00,$29048.00,$35155.00
90644,CITY CUSTODIAL ASSISTANT,0,CITY CUSTODIAL ASSISTANT,40,0,11699,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,Z,00,$12.82,$15.52
90648,CITY ELEVATOR OPERATOR,0,CITY ELEVATOR OPERATOR,40,0,10913,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,H,00,$32638.00,$40153.00
90648,CITY ELEVATOR OPERATOR,0,CITY ELEVATOR OPERATOR,40,0,10914,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,Z,00,$15.62,$19.23
90650,CITY SECURITY AIDE,0,CITY SECURITY AIDE,40,0,10915,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,H,00,$32285.00,$37105.00
90650,CITY SECURITY AIDE,0,CITY SECURITY AIDE,40,0,11700,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,Z,00,$14.25,$16.38
90698,DAY RATE MAINTENANCE WORK,0,DAY RATE MAINTENANCE WORK,40,0,10916,147,MAINTENANCE MEN (220) L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$209.12,$209.12
90702,CITY LABORER DAILY RATE,0,CITY LABORER DAILY RATE,40,0,10917,152,LABORERS (220) DC37,DC37,District Council 37,H,00,$174.40,$189.60
90702,CITY LABORER DAILY RATE,0,CITY LABORER DAILY RATE,40,0,10918,152,LABORERS (220) DC37,DC37,District Council 37,Z,00,$174.40,$189.60
90707,DAY RATE CLOCK REPAIRER,0,DAY RATE CLOCK REPAIRER,40,0,10919,166,CLOCK REPAIRERS (220) DC37,DC37,District Council 37,H,00,$212.32,$212.32
90708,DAY RATE DOOR CK REPAIRER,0,DAY RATE DOOR CK REPAIRER,40,0,10920,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,Z,00,$207.36,$207.36
90708,DAY RATE DOOR CK REPAIRER,0,DAY RATE DOOR CK REPAIRER,40,0,13020,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,H,00,$207.36,$207.36
90709,DOOR STOP MAINTAINER,0,DOOR STOP MAINTAINER,40,0,10921,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,H,00,$207.36,$207.36
90710,DAY RATE ELEV MECH,0,DAY RATE ELEV MECH,40,0,10922,145,ELEVATOR MECHANICS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$254.40,$254.40
90711,ELEVATOR MECH HELPER,0,ELEVATOR MECH HELPER,40,0,10923,145,ELEVATOR MECHANICS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$188.56,$188.56
90716,DAILY RATE GLAZIER,0,DAILY RATE GLAZIER,35,0,10924,37,GLAZIERS (220) L246 SEIU DC9 L,DC9,District Council 9,H,00,$254.80,$254.80
90723,DAY RATE LOCKSMITH,0,DAY RATE LOCKSMITH,40,0,10925,160,LOCKSMITHS (220) DC37,DC37,District Council 37,H,00,$173.84,$173.84
90733,RADIO REP MECH DAILY RATE,0,RADIO REP MECH DAILY RATE,40,0,10926,153,RADIO REPAIR MECHANICS (220) D,DC37,District Council 37,H,00,$225.04,$225.04
90733,RADIO REP MECH DAILY RATE,0,RADIO REP MECH DAILY RATE,40,0,10927,153,RADIO REPAIR MECHANICS (220) D,DC37,District Council 37,Z,00,$225.04,$225.04
90735,DAY RATE ROOFER,0,DAY RATE ROOFER,35,0,10928,161,IBT ROOFERS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$268.87,$268.87
90737,SCHOOL EQUIP MAINTAINER,0,SCHOOL EQUIP MAINTAINER,35,0,10929,412,GENL SERVICE EMPL BD ED DC37,DC37,District Council 37,H,00,$39447.00,$39447.00
90750,WINDOW SHADE REPAIRER,0,WINDOW SHADE REPAIRER,40,0,10930,412,GENL SERVICE EMPL BD ED DC37,DC37,District Council 37,H,00,$44073.00,$45849.00
90751,DAY RATE BOILER MAKER,0,DAY RATE BOILER MAKER,40,0,10931,44,BOILERMAKERS-BOILERMAKERS (220,LDG5,Lodge 5,H,00,$355.68,$355.68
90753,LABORER DAILY RATE,0,LABORER DAILY RATE,40,0,10932,152,LABORERS (220) DC37,DC37,District Council 37,H,00,$174.40,$189.60
90753,LABORER DAILY RATE,0,LABORER DAILY RATE,40,0,10933,152,LABORERS (220) DC37,DC37,District Council 37,Z,00,$174.40,$189.60
90756,CONSTRUCTION LABORER,0,CONSTRUCTION LABORER,40,0,10935,152,LABORERS (220) DC37,DC37,District Council 37,Z,00,$296.56,$296.56
90756,CONSTRUCTION LABORER,0,CONSTRUCTION LABORER,40,0,10934,152,LABORERS (220) DC37,DC37,District Council 37,H,00,$296.56,$296.56
90760,SUPV OF RADIO REP OPERATO,0,SUPV OF RADIO REP OPERATO,40,0,10936,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,H,00,$74823.00,$74918.00
90760,SUPV OF RADIO REP OPERATO,0,SUPV OF RADIO REP OPERATO,40,0,11703,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,Z,00,$33.13,$33.17
90762,SUPERV  DOORSTOP MAINTAIN,0,SUPERV  DOORSTOP MAINTAIN,40,0,10937,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,H,00,$228.88,$228.88
90763,DAY RATE SUPERV  LOCKSMIT,0,DAY RATE SUPERV  LOCKSMIT,40,0,10938,160,LOCKSMITHS (220) DC37,DC37,District Council 37,H,00,$190.56,$190.56
90767,SUPV DOOR CHECK REP,0,SUPV DOOR CHECK REP,40,0,10939,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,H,00,$142.64,$142.64
90769,DAY RATE SUPV ELEV MECH,0,DAY RATE SUPV ELEV MECH,40,0,10940,145,ELEVATOR MECHANICS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$270.40,$270.40
90774,SUPV OF MECH DAILY RATE,0,SUPV OF MECH DAILY RATE,40,0,10941,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,H,00,$343.44,$343.44
90774,SUPV OF MECH DAILY RATE,0,SUPV OF MECH DAILY RATE,40,0,10942,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,Z,00,$343.44,$343.44
90775,DAY RATE SUPERV  ROOFER,0,DAY RATE SUPERV  ROOFER,35,0,10943,161,IBT ROOFERS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$277.20,$277.20
90776,SUPV BOILERMAKER DAILY RA,0,SUPV BOILERMAKER DAILY RA,40,0,10944,44,BOILERMAKERS-BOILERMAKERS (220,LDG5,Lodge 5,H,00,$406.16,$406.16
90778,DAY RATE SUPERV  GLAZIER,0,DAY RATE SUPERV  GLAZIER,35,0,10945,37,GLAZIERS (220) L246 SEIU DC9 L,DC9,District Council 9,H,00,$261.80,$261.80
90779,WINDOW SHADE REPAIRER FOR,0,WINDOW SHADE REPAIRER FOR,40,0,10946,412,GENL SERVICE EMPL BD ED DC37,DC37,District Council 37,H,00,$48735.00,$55584.00
90800,D/RATE SUPV CLOCK REPAIRE,0,D/RATE SUPV CLOCK REPAIRE,40,0,10947,166,CLOCK REPAIRERS (220) DC37,DC37,District Council 37,H,00,$226.48,$226.48
90973,SUPV ENVIRON CONTROL TECH,0,SUPV ENVIRON CONTROL TECH,35,0,10948,999,DELETED TITLES PER DOP,N/U,Non-Union,H,00,$35692.00,$43256.00
90973,SUPV ENVIRON CONTROL TECH,0,SUPV ENVIRON CONTROL TECH,35,0,11705,999,DELETED TITLES PER DOP,N/U,Non-Union,Z,00,$19.54,$23.68
91212,MOTOR VEHICLE OPER,0,MOTOR VEHICLE OPER,40,0,10950,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,Z,00,$18.56,$20.24
91212,MOTOR VEHICLE OPER,0,MOTOR VEHICLE OPER,40,0,10949,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,H,00,$38749.00,$42228.00
91215,TRACTOR OPERATOR,0,TRACTOR OPERATOR,40,0,10951,117,TRACTOR OPERATORS & MGO'S (220,OESE,OpertgEnginrs/SrvEEs-IUOE/SEIU,H,00,$374.96,$374.96
91232,MOTOR VEH SUPERVISOR,0,MOTOR VEH SUPERVISOR,40,0,10952,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,H,00,$48882.00,$48882.00
91232,MOTOR VEH SUPERVISOR,0,MOTOR VEH SUPERVISOR,40,0,11706,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,Z,00,$21.64,$21.64
91233,SR MOTOR VEH SUPERVISOR,0,SR MOTOR VEH SUPERVISOR,40,0,10953,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,H,00,$52448.00,$52448.00
91233,SR MOTOR VEH SUPERVISOR,0,SR MOTOR VEH SUPERVISOR,40,0,11707,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,Z,00,$23.22,$23.22
91237,OIL BURNER SPECIALIST,0,OIL BURNER SPECIALIST,35,0,11851,96,AUTOMOTIVE SERVICEMEN L246SEIU,SEIU,Service Employees Int'l Union,H,00,$49508.00,$59404.00
91279,SUPV MOTOR TRANSP,0,SUPV MOTOR TRANSP,40,0,10955,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,H,00,$34948.00,$45448.00
91279,SUPV MOTOR TRANSP,1,SUPV MOTOR TRANSP,40,0,10954,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,H,00,$49715.00,$64652.00
91279,SUPV MOTOR TRANSP,1,SUPV MOTOR TRANSP,40,0,11708,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,Z,00,$22.01,$28.63
91310,SUPERVISOR,0,SUPERVISOR,40,0,10956,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,H,00,$60576.00,$66056.00
91310,SUPERVISOR,0,SUPERVISOR,40,0,11709,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,Z,00,$26.82,$29.25
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12715,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12716,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12717,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12718,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12719,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12720,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12721,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
91399,DIR DIV OF MAINT,0,DIR DIV OF MAINT,35,0,12722,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12723,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12724,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12725,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12726,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12727,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12728,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12729,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
91400,DIRECT DIV DESIGN & CONST,0,DIRECT DIV DESIGN & CONST,35,0,12730,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
