"Family Support,NDA Programs",Fatherhood Initiative,Oberia Dempsey Center ,New York ,The Northern Manhattan Perinatal Partnership Inc.,212.665.2600,16 to 24,"127 127th
10027
(40.811549564460904, -73.95290033568193)"
"Family Support,NDA Programs",Fatherhood Initiative,Washington Houses Community Center ,New York ,Union Settlement Association,212.828.6113,16 to 24,"237 104th Street
10029
(40.78992458809426, -73.94476913120286)"
"Family Support,NDA Programs",Fatherhood Initiative,"Strive/East Harlem Employment Service, Inc. ",New York ,"East Harlem Employment Services, Inc.",212.360.1100,16 to 24,"240 123rd Street
Flr 10035
(40.801631007365245, -73.9350355660456)"
"Family Support,NDA Programs",Fatherhood Initiative,The New York Society for the Prevention of Cruelty to Children,New York ,The New York Society for the Prevention of Cruelty to Children,212.233.5500,16 to 24,"161 William Street
10038
(40.70999953983505, -74.00601664988397)"
"Family Support,NDA Programs",Fatherhood Initiative,Parkside Houses,Bronx,Friends of Island Academy,718.653.5301,16 to 24,"2910 Bronx Park
10467
(40.86817216465264, -73.87044025446647)"
"Family Support,NDA Programs",Fatherhood Initiative,FRIENDS Program,Bronx,Visiting Nurse Service of New York,212.794.9200,16 to 24,"389 391 East 153rd Street
10455
(40.813535754971156, -73.9053552520432)"
"Family Support,NDA Programs",Fatherhood Initiative,"Claremont Neighborhood Centers, Inc. ",Bronx,"Claremont Neighborhood Centers, Inc.",718.588.1000,16 to 24,"489 169th Street
10456
(40.83300943887456, -73.90573521731622)"
"Family Support,NDA Programs",Fatherhood Initiative,Nursing Family Partnership ,Bronx,Visiting Nurse Service of New York,718.402.3900 ,16 to 24,"489 491 East 153 Street
10454
(40.805846930091775, -73.91628504651766)"
"Family Support,NDA Programs",Fatherhood Initiative,Family and Community Support Services,Brooklyn,Family and Community Support Services,347.879.3367,16 to 24,"124 Utica
11233
(40.67813043816926, -73.91977647550391)"
"Family Support,NDA Programs",Fatherhood Initiative,Ralph Lincoln Service Center ,Brooklyn,"Ralph Lincoln Service Center, Inc.",718.604.1358,16 to 24,"261 Buffalo Avenue
11213
(40.67003864096985, -73.92540014432034)"
"Family Support,NDA Programs",Fatherhood Initiative,Project Bridge ,Brooklyn,"Catholic Charities Neighborhood Services, Inc.",718.628.1905,16 to 24,"52 Wilson Avenue
11237
(40.70259055255882, -73.9290890577379)"
"Family Support,NDA Programs",Fatherhood Initiative,Coalition for Hispanic Family Services ,Brooklyn,Coalition for Hispanic Family Services,718.497.6090,16 to 24,"315 Wyckoff Avenue
11237
(40.700089964438455, -73.91203291222284)"
"Family Support,NDA Programs",Fatherhood Initiative,Forestdale at Forest Hills Campus,Queens,"Forestdale, Inc",718.263.0740,16 to 24,"67 35 112 Street
11375
(40.720707263029794, -73.84628429608335)"
"Family Support,NDA Programs",Fatherhood Initiative,Allen AME Multi-Center (Annex),Queens,"Forestdale, Inc",718.263.0740,16 to 24,"1114 02
Guy Brewer Bl vd 11434
(40.6769452621142, -73.77530690169215)"
"Family Support,NDA Programs",Health Stat Initiative,The Children's Aid Society,Bronx,The Children's Aid Society,718.617.8595,All Ages,"1338 Southern Blvd
10460
(40.84309034804119, -73.87860282506028)"
"Family Support,NDA Programs",Health Stat Initiative,"The East New York Learning Center, Inc",Brooklyn,"The East New York Learning Center, Inc",718.756.7200,All Ages,"1958 Fulton&#65533; St
11233
(40.67813043816926, -73.91977647550391)"
"Family Support,NDA Programs",Health Stat Initiative,Make the Road New York,Brooklyn,Make the Road New York,718.418.7690,All Ages,"301 Grove St
11237
(40.698428502523264, -73.91562347499381)"
"Family Support,NDA Programs",Health Stat Initiative,The Children's Aid Society,New York,The Children's Aid Society,212.503.6820,All Ages,"150 45th St
10017
(40.753150151122725, -73.97421733495405)"
"Family Support,NDA Programs",Health Stat Initiative,Northern Manhattan Improvement Corporation,New York,Northern Manhattan Improvement Corporation,212.822.8344,All Ages,"76 Wadsworth Ave
10033
(40.84705167605878, -73.93704472494271)"
"Family Support,NDA Programs",Health Stat Initiative,Asian Americans for Equality,Queens,Asian Americans for Equality,718.961.0888,All Ages,"133 04 39th Ave
11354
(40.76862022064671, -73.82719028070687)"
"Family Support,NDA Programs",Health Stat Initiative,Asian Americans for Equality,Queens,Asian Americans for Equality,718.961.0888,All Ages,"95 05 Roosevelt Ave
11372
(40.75163073936716, -73.88361254528269)"
"Family Support,NDA Programs",Health Stat Initiative,Make the Road New York,Staten Island,Make the Road New York,347.547.5133,All Ages,"479 Port Richmond Ave
10302
(40.63093452909704, -74.13901464968129)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,New York Legal Assistance Group (NYLAG),Manhattan,New York Legal Assistance Group (NYLAG),212.613.5000,All Ages,"450 33rd St
10001
(40.75347794565972, -73.99864692871675)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Jewish Board of Family and Children Services (JBFCS)-Genesis,Manhattan,New York Legal Assistance Group (NYLAG),212.613.5098,Adult,
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Jewish Board of Family and Children Services -  Domestic Violence Coordination and Training,Bronx,New York Legal Assistance Group (NYLAG),212.613.5098,Adult,"750 Astor Avenue
10467
(40.859547368357966, -73.86555918636485)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Jewish Board of Family and Children Services - Horizons,Brooklyn,New York Legal Assistance Group (NYLAG),212.613.5098,Adult,
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Edith and Carl Marks Jewish Community House of Bensonhurst,Brooklyn,New York Legal Assistance Group (NYLAG),212.613.5000,All Ages,"7802 Bay Parkway
11214
(40.606424326705934, -73.98919274272059)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Jewish Board of Family and Children Services  - Transition Center,Queens,New York Legal Assistance Group (NYLAG),212.613.5098,Adult,"629 Far
Rockaway 11691
(40.600614338480966, -73.76256777468302)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,CONNECT,Manhattan,Safe Space,212.206.3440 ext. 237,All Ages,"3 29th Street
10001
(40.74552271604756, -73.987242979944)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,The Child Center of NY � WIA Office,Jamaica,Safe Space,212.206.3440 ext. 237,All Ages,"163 18 Jamaica Av
11432
(40.71311535449007, -73.79282099978928)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Safe Space - Family Resource Center (Jamaica),Queens,Safe Space,718.785.9062,All Ages,"90 25 161st Street
11432
(40.71311535449007, -73.79282099978928)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Sanctuary for Families,Manhattan,Sanctuary for Families,212.349.6009          ,All Ages,"1406 Wall Street Station
10268
(40.70545300025583, -74.00695600011926)"
"Immigration Services,Immigrant Support Services",Legal Services,"Sanctuary for Families, Inc. (Manhattan) ","Manhattan,Bronx,Queens,Staten Island, Brooklyn","Sanctuary for Families, Inc.",212.349.6009           ext. 264,All Ages,"1406 Wall Street Station
10268
(40.70545300025583, -74.00695600011926)"
"Immigration Services,Immigrant Support Services",Legal Services,Family Justice Centers in Queens and Brooklyn ,"Manhattan,Bronx,Queens,Staten Island, Brooklyn","Sanctuary for Families, Inc.",212.349.6009           ext. 264,All Ages,"10268 11415
11201
(40.69467825879468, -73.98992086835335)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Shorefront Y                                                                                                                                                                                                                                                   ,Brooklyn,New York Legal Assistance Group (NYLAG),212.613.5000,Adult,"3300 Coney Island Av
11235
(40.575793969703795, -73.95950745079742)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Shorefront YM-YWHA                                                                                                                                                                                                                                                   ,Brooklyn,New York Legal Assistance Group (NYLAG),718-646-1444,All Ages,"3300 Coney Island Av
11235
(40.575793969703795, -73.95950745079742)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Kensington Self-Help ,Brooklyn,New York Legal Assistance Group (NYLAG),212-613-5000,All Ages,"419 Church Ave
11218
(40.64409707953028, -73.97640972645803)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Queens Jewish Community Council,Forest Hills,New York Legal Assistance Group (NYLAG),212-613-5000,All Ages,"119 45 Union Turnpike
11375
(40.720707263029794, -73.84628429608335)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,Mercy Center,Bronx,New York Legal Assistance Group (NYLAG),212-613-5000,All Ages,"377 145th St
10454
(40.81385583017525, -73.92035529273)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,"Bronx Neighborhood Office, Legal Aid Society",Bronx,The Legal Aid Society,718.991.4758,Adult,"953 Southern Blvd
10459
(40.82138697876596, -73.89168233735057)"
"Immigration Services,Immigrant Support Services",Domestic Violence Program,"Brooklyn Neighborhood Office, Legal Aid Society ",Brooklyn,The Legal Aid Society,718.422.2765,Adult,"111 Livingston St
11201
(40.69109687573092, -73.98955322065659)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,CAMBA,Brooklyn,"CAMBA, Inc.",718-940-6311 ,All Ages,"2211 Church Av
11226
(40.65044686678422, -73.95854532388019)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,"Catholic Charities Community Service, Archdiocese of N Y",Manhattan,"Catholic Charities Community Service, Archdiocese of N Y",212-419-3700,All Ages,"1011 First Avenue
10022
(40.7572783324888, -73.96371387829234)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,"Tolentine -Zeiser Community Life Center/ St, Rita",Bronx,"Catholic Charities Community Service, Archdiocese of N Y",718-365-4360 ,Adult,"2342 Andrews Av (near Fordham Rd
Program Site 10468
(40.869693003729196, -73.89892699248668)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,St.Cecilia's Community Center ,Manhattan,"Catholic Charities Community Service, Archdiocese of N Y",212-348-0488,All Ages,"125 105th Street
10029
(40.79190439287778, -73.9475075400997)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Washington Heights Ecumenical Food Pantry (WHEFP),Manhattan,"Catholic Charities Community Service, Archdiocese of N Y",212-419-3700,All Ages,"4111 Broadway
10033
(40.845160338750205, -73.93878884162382)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,El Centro de Hospitalidad ,Staten Island,"Catholic Charities Community Service, Archdiocese of N Y",718-420-6466 646-772-0096,All Ages,"1546 Castleton Avenue
10302
(40.63589249589933, -74.13449607767508)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Citizens Advice Bureau - Immigration Assistance Center,Bronx,Citizens Advice Bureau,718- 293-0727,All Ages,"2070 Grand Concourse
10457
(40.85309059209145, -73.90280877587541)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,Citizens Advice Bureau - Immigration Assistance Center,Bronx,Citizens Advice Bureau,718-365-0910,All Ages,"1477 Townsend Ave
10452
(40.841513488175195, -73.9156620372896)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Northern Manhattan Improvement Corporation (NMIC),Manhattan,Northern Manhattan              Improvement Corporation,212-822-8319,All Ages,"76 Wadsworth Avenue
10033
(40.84705167605878, -73.93704472494271)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Chinese Consolidated Benevolent Asociation of New York,Manhattan,Northern Manhattan   Improvement Corporation,212-822-8319,All Ages,"62 Mott St
10013
(40.71607633471377, -73.9981586658295)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,York College Immigration     Center � CUNY ,Queens,Research Foundation of CUNY,718-262-2983,All Ages,"20 Guy R Brewer Blvd
11451
(40.702893714324745, -73.79585710201896)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Flushing Immigration Center - CUNY,Queens,Research Foundation of CUNY,718-640-9223,All Ages,"39 07 Prince St
11354
(40.76862022064671, -73.82719028070687)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,LaGuardia Community College Immigration Center - CUNY,Queens,Research Foundation of CUNY,718-482-5139,All Ages,"10 Thompson Av
11101
(40.74570244980828, -73.93866902925225)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Safe Horizon - Immigration Law Project,"Manhattan,Bronx,Queens,Staten Island, Brooklyn","Safe Horizon, Inc.",,All Ages,
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Center for Battered Women,Manhattan,Sanctuary for Families,212-349-6009,All Ages,"1406 Wall Street Station
10268
(40.70545300025583, -74.00695600011926)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Queens Family Justice Center,Kew Gardens,Sanctuary for Families,212-349-6009 ,All Ages,"126 02 82nd Ave
11415
(40.708286075142325, -73.82855612156771)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Family Justice Center,Brooklyn,Sanctuary for Families,212-349-6009,All Ages,"350 Jay Street
11201
(40.69351957615995, -73.98726442001791)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,The Lower Manhattan Neighborhood Office,Manhattan,The Legal Aid Society,212-577-3292 ,All Ages,"199 Water Street
10038
(40.70708573646016, -74.00463169395886)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Crown Heights Community Mediation,Brooklyn,The Legal Aid Society,212-577-3292 ,All Ages,"256 Kingston Avenue
11213
(40.67079925857397, -73.94209318254946)"
"Immigration Services,Immigrant Support Services",Legal Assistance Program,Queens Community House,Queens,The Legal Aid Society,212-577-3292 ,All Ages,"108 25 62nd Drive
11375
(40.720707263029794, -73.84628429608335)"
"Immigration Services,Immigrant Support Services",Legal Services - Immigrant Youth,The Door,Manhattan,The Door - A Center of Alternatives,212-941-9090 ext. 3280,5-20,"121 6th Avenue
10013
(40.72398399739069, -74.00464968039944)"
"Immigration Services,Immigrant Support Services",Legal Services - Immigrant Youth,Legal Aid - Juvenile Rights Division,Manhattan,The Legal Aid Society,212.577.3328,5-20,"199 Water Street
10038
(40.70708573646016, -74.00463169395886)"
"Immigration Services,Immigrant Support Services",Legal Services - Immigrant Youth,Urban Justice Center at the Hetrick Martin Institute ,Manhattan,Urban Justice Center,646.602.5633,5-20,"2 Astor Place
10003
(40.73004972130843, -73.99278994498403)"
"Immigration Services,Immigrant Support Services",Legal Services - Immigrant Youth,Urban Justice Center at the Ali Forney Center,Manhattan,Urban Justice Center,646-602-5633,5-20,"527 22nd Street
10011
(40.74739972392154, -74.00552562193494)"
"Immigration Services,Immigrant Support Services",Legal Services - Immigrant Youth,Urban Justice Center at the Streetwork Project,Manhattan,Urban Justice Center,646-602-5633,5-20,"209 125 Street
10027
(40.809154206198805, -73.94868347483566)"
"Immigration Services,Immigrant Support Services",Legal Services - Immigrant Youth,Peter Cicchino Youth Project (PCYP),Manhattan,Urban Justice Center,646-602-5633,5-20,"123 William Street
10038
(40.70909122458545, -74.006906978693)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,"Alianza Dominicana, Inc. (Admin & Activity site)",Bronx,"Alianza Dominicana, Inc.",212.740.1960,18+,"1257 Ogden Avenue
10452
(40.83927054580515, -73.92578827979769)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,"Big Brothers/Big Sisters, Inc. (Admin Site)",Manhattan,"Big Brothers/Big Sisters, Inc.",212.994.7742,11-14,"223 30th Street
10033
(40.85621992920642, -73.94585900019268)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,"Big Brothers/Big Sisters, Inc. (Activity Site)",Bronx,"Big Brothers/Big Sisters, Inc.",212.994.7742,11-14,"555 Bergen Avenue
10455
(40.81594441525443, -73.91641591148277)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,"Big Brothers/Big Sisters, Inc. (Activity Site)",Brooklyn,"Big Brothers/Big Sisters, Inc.",212.994.7742,11-14,"280 Shepherd Avenue
11208
(40.67773088441804, -73.88173831485612)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,"Big Brothers/Big Sisters, Inc. (Activity Site)",Jamaica,"Big Brothers/Big Sisters, Inc.",212.994.7742,11-14,"89 56 162nd Street
11432
(40.71311535449007, -73.79282099978928)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,Cabrini Immigrant Services (Admin & Activity site),Manhattan,Cabrini Center for Nursing & Rehabilitation,212.791.4590,18+,"139 Henry Street
10002
(40.713327031343454, -73.99078213470762)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,JFK High School - Children's Arts & Science,Bronx,"Children's Arts & Science Workshops, Inc.",212-923-7766,All Ages,"99 Terrace View Avenue
10463
(40.877210772673564, -73.91213621128965)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,Children's Arts & Sciences Workshops (Admin & Activity site),Manhattan,Children's Arts & Sciences Workshops,212-923-7766,11+,"686 204th Street
Bsmt 10034
(40.867820783175965, -73.92367507747998)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,Harbor Heights Middle School - Children's Arts & Science,Manhattan,"Children's Arts & Science Workshops, Inc.",212-923-7766,All Ages,"549 Audubon Avenue
10040
(40.856389753646916, -73.92672451121956)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,Goodwill Industries Greater NY-NJ (Admin & Activity site),Brooklyn,Goodwill Industries of Greater New York,718.339.0937,11+,"1416 Avenue
M (Admin &amp; Activity site 11230
(40.62192951023877, -73.96551106018723)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,Make the Road New York (Admin & Activity site),Staten Island,Make the Road New York,718.565.8500 718.727.1222,18+,"479 Port Richmond Av
10302
(40.63093452909704, -74.13901464968129)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,Center for Integration and Advancement of New Americans (CIANA),Queens,New Immigrant Community Empowerment (NICE),718.545.4040,All Ages,"31 09 Newtown Avenue
11102
(40.77152402451418, -73.92643545073543)"
"Immigration Services,Immigrant Support Services",Services - Immigrant Families,New Immigrant Community Empowerment (NICE) (Admin & Activity site),Queens,New Immigrant Community Empowerment (NICE),718.205.8796,18+,"37 41 77th Street
10302
(40.63083331110846, -74.13773429869889)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Asian Americans for Equality - Queens,Queens,Asian Americans for Equality - Queens,718.961.0888 or 212.979.8381,Adult,"133 04 39th Avenue
Flushing 11354
(40.76862022064671, -73.82719028070687)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,COJO Flatbush,Brooklyn,Council of Jewish Organizations of Flatbush (COJO),718.377.2900,Adult,"1550 Coney Island Avenue
between L and M avenues 11230
(40.61969757437525, -73.96431415429318)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,St. George's Episcopal Church,Queens,Flushing Jewish Community Council,718.463.0434,ESOL/Civics,"135 33 38th Avenue
Flushing 11354
(40.76862022064671, -73.82719028070687)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Henry Street Settlement - Workforce Development Center ,Manhattan,"Henry Street Settlement, Inc. ",212.766.9200,ESOL/Civics,"99 Essex Street
10002
(40.71844741559961, -73.98830122278652)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Jackson Heights-Elmhust Kehilah,Queens,"Jackson Heights-Elmhust Kehilah, Inc.",718.457.4591,ESOL/Civics,"33 47 91st Street (Jackson Heights
11372
(40.75163073936716, -73.88361254528269)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Make the Road New York-Jackson Heights Center,Queens,Make the Road New York,718.565.8500,ESOL/Civics,"71 24 Roosevelt Avenue
Jackson Heights 11372
(40.75163073936716, -73.88361254528269)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Make the Road New York ,Queens,Make the Road New York,718.565.8500,ESOL/Civics,"49 06 Skillman Avenue
Woodside 11377
(40.74519376448069, -73.9048471440804)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Jackson Heights Program,Queens,"Queens Community House, Inc.",718.592.5757 or 718.898.7461,Adult,"74 09 37th Avenue (Jackson Heights
11372
(40.75163073936716, -73.88361254528269)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,"Homecrest Community Services, Inc.",Brooklyn,Shorefront Jewish Community Council,718.743.0575,Adult,"1413 Avenue
T 11229
(40.60123350732056, -73.94436854117521)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Jay Senior Center,Brooklyn,Shorefront Jewish Community Council,718.743.0575,Adult,"2600 Ocean Avenue
11229
(40.598089925353555, -73.95126983806618)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Southside Community Mission,Brooklyn,"Southside Community Mission, Inc.",718.782.8181 or 718.387.6052 ,ESOL/Civics,"250 Hooper Street
11211
(40.70581785170525, -73.9556640768342)"
"Immigration Services,Immigrant Support Services",Immigrant/Refugee Assistance,Southside Community Mission,Brooklyn,"Southside Community Mission, Inc.",718.782.8181 or 718.387.6052 ,Adult,"280 Marcy Avenue
11211
(40.70499449388848, -73.95589166067984)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,United Communities Centers ,Brooklyn,United Communities Centers,718-649-7979,All Ages,"613 New Lots Ave
11207
(40.66472649825768, -73.88659110359023)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,Northern Manhattan Improvement Corporation (NMIC),Manhattan,Northern Manhattan              Improvement Corporation,212-822-8300,All Ages,"76 Wadsworth Avenue
10033
(40.84705167605878, -73.93704472494271)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,F.E.G.S. Brooklyn Resource Center [Program site],Brooklyn,"Federation of Employment and Guidance Services, Inc.",718-336-2836x330 ,Adult,"938 Kings Highway
11233
(41.034599832155244, -73.67368840839407)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrats,"Goodwill Industries of Greater New York & Northern NJ, Refugee and Immigrant Services (Program Site 1)",Brooklyn,Goodwill Industries of Greater New York,718- 339-0939 ,Adult,"1416 Avenue M
11230
(40.61789996472653, -73.96077504128672)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,"Goodwill Industries of NY & Northern NJ, Refugee and Immigrant Services (Program Site 2)",Brooklyn,Goodwill Industries of Greater New York,718-339-0939 ,Adult,"1222 Avenue M
11230
(40.61772526251982, -73.96227992950067)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,Make the Road New York,Brooklyn,Make the Road New York,718-418-7690 X 205,Adult,"391 Grove Street
Program Site 11237
(40.7008190928138, -73.91333075450414)"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,Make the Road New York,Jackson Heights,Make the Road New York,718-418-7690 X 205 ,Adult,"92 10 Roosevelt Avenue
13372
"
"Immigration Services,Immigrant Support Services,NDA Programs,NDA Immigrants",NDA Immigrants,Make the Road New York,Staten Island,Make the Road New York,718-727-1222 718 418-7690 X 205 ,Adult,"479 Port Richmond Avenue
10302
(40.63093452909704, -74.13901464968129)"
Jobs & Internships,Young Adult Internship Program,Brooklyn Job Corps Academy,Brooklyn,Arbor - NY,718.623.4031,16 to 24,"585 DeKalb Avenue
11205
(40.69124066064337, -73.95277618834143)"
Jobs & Internships,Young Adult Internship Program,The Child Center of NY,Queens,"The Child Center of NY, Inc",347.571.2441,16 to 24,"163 18 Jamaica Avenue
11432
(40.71311535449007, -73.79282099978928)"
Jobs & Internships,Young Adult Internship Program,Bronx Works Center,Bronx,The Citizens Advice Bureau,718.993.8880,16 to 24,"391 149th Street
10455
(40.816295496166596, -73.91820248245159)"
Jobs & Internships,Young Adult Internship Program,"Federation Employment & Guidance Services, Inc",Bronx,"Federation Employment & Guidance Services, Inc",718.742.3509,16 to 24,"412 434 East 147th Street
10455
(40.813535754971156, -73.9053552520432)"
Jobs & Internships,Young Adult Internship Program,Good Shepherd Services,Brooklyn,Good Shepherd Services,718.366.7240,16 to 24,"82 Wyckoff Avenue
11237
(40.70473053780766, -73.91996203893724)"
Jobs & Internships,Young Adult Internship Program,Italian American Civil Rights League,Brooklyn,Italian American Civil Rights League,718.642.2180,16 to 24,"1460 Pennsylvannia avenue
11239
(40.64607779528712, -73.87995018190169)"
Jobs & Internships,Young Adult Internship Program,Career Connections @ LaGuardia CC,Queens,"Henkels & McCoy, Inc. ",718.482.5104,16 to 24,"29 10 Thomson Avenue
11101
(40.74570244980828, -73.93866902925225)"
Jobs & Internships,Young Adult Internship Program,Henry Street Settlement,Manhattan,Henry Street Settlement,212.473.1474,16 to 24,"367 Madison Street
10002
(40.713502758364704, -73.98166778947402)"
Jobs & Internships,Young Adult Internship Program,Mosholu Montefiore Community Center,Bronx,Mosholu Montefiore Community Center,718.652.0282,16 to 24,"3512 3450 DeKalb Avenue
10467
(40.8770479121315, -73.87153250082423)"
Jobs & Internships,Young Adult Internship Program,"NYSARC, Inc. NYC Chapter",Staten Island,"NYSARC, Inc. NYC Chapter",718.246.1506,16 to 24,"120 Stuyvesant Place
10301
(40.64309548865274, -74.07704808233049)"
Jobs & Internships,Young Adult Internship Program,OBT North - Bushwich /Bed-Stuy,Brooklyn,Opportunities for a Better Tomorrow,718.387.1600 ext.12,16 to 24,"25 Thornton Street
11206
(40.70091258928835, -73.94390057487814)"
Jobs & Internships,Young Adult Internship Program,LaGuardia Memorial House,Manhattan,Supportive Children's Advocacy Network - NY,212.534.7800,16 to 24,"307 116th Street
10035
(40.79381703542788, -73.91931750020245)"
Jobs & Internships,Young Adult Internship Program,Southern Queens Park Association - NY,Queens,Southern Queens Park Association - NY,718.276.4630 ext.126,16 to 24,"117 01 Baisley Blvd
11434
(40.6769452621142, -73.77530690169215)"
Jobs & Internships,Young Adult Internship Program,Vannguard Computer Center,Brooklyn,Vannguard Urban Improvement Assciation,718.735.4466,16 to 24,"1477 Fulton Street
11216
(40.68002362728489, -73.9422246401636)"
Jobs & Internships,Young Adult Internship Program,Wildcat Service Corporation,Bronx,Wildcat Service Corporation,718.617.1378,16 to 24,"647 Bryant Avenue
10474
(40.8131728367899, -73.88520271257785)"
Runaway & Homeless Youth,Street Outreach,Safe Horizon,Manhattan,"Safe Horizon, Inc",212.268.3943,,"214 30th Street
10001
(40.74865258538642, -73.99294534489282)"
Runaway & Homeless Youth,Drop-In Center,Cardinal McCloskey,Bronx,Cardinal McCloskey,718.644.0319,,"333 149th Street
10451
(40.816828333820425, -73.92025616668103)"
Runaway & Homeless Youth,Drop-In Center,The Door,Manhattan,The Door,212.453.0248,,"121 6th Avenue
10013
(40.72398399739069, -74.00464968039944)"
Runaway & Homeless Youth,Drop-In Center,SCO Drop In Center,Brooklyn,SCO Family of Services,718.384.7083,,"89 10th Street
11221
(40.69128803951145, -73.92761792792498)"
Runaway & Homeless Youth,Drop-In Center,"Safe Space NYC, Inc",Queens,"Safe Space NYC, Inc",718.785.9062,,"89 31
11432
(40.71311535449007, -73.79282099978928)"
Runaway & Homeless Youth,Crisis Shelter,Safe Horizon,Manhattan,"Safe Horizon, Inc",212.268.3943,,"214 30th Street
10027
(40.811549564460904, -73.95290033568193)"
Runaway & Homeless Youth,Crisis Shelter,Covenant House New York / Under 21,Manhattan,Covenant House New York,212.613.0300 ext. 0532,,"427 52nd Street
10019
(40.76527589061238, -73.9892468022828)"
Runaway & Homeless Youth,Crisis Shelter,Covenant House New York / Under 21,Manhattan,Covenant House New York,212.613.0300 ext. 0531,,"460 41st Street
10036
(40.75869416595527, -73.99534286163828)"
Runaway & Homeless Youth,Crisis Shelter,Ali Forney Center,Brooklyn,Ali Forney Center,212.206.0574,,"241 Taffee Place
11205
(40.69159578320248, -73.95963928881649)"
Runaway & Homeless Youth,Crisis Shelter,Ali Forney Center,Brooklyn,Ali Forney Center,212.206.0574,,"216 23rd Street
11232
(40.66061430242008, -73.99529162858046)"
Runaway & Homeless Youth,Transitional Independent Living (TIL),Good Shepherd Services,Manhattan,Good Shepherd Services,646.485.6900,,
